Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,Predicted_Demand,XGB_Sales_Pred
9/10/2023,5,17,1,3,175,167,51,171.74,98.65,5,3,1,98.07,2,7.23,5,62.08787923,6,10,36,3,185,177.232
9/10/2023,5,18,1,2,386,61,152,75.89,30.03,15,1,1,34.85,1,3.42,2,69.47547746,6,10,36,3,46,37.411915
9/10/2023,5,19,1,3,125,48,71,50.56,12.54,0,1,0,8.55,4,7.08,2,59.16028672,6,10,36,3,37,30.228302
9/10/2023,5,20,1,1,358,72,137,63.91,60.36,15,4,1,62.68,1,5.27,2,60.85081387,6,10,36,3,59,55.45169
9/11/2023,1,1,3,3,201,46,117,64.19,41.79,15,1,0,46.17,2,12.27,2,53.94633937,0,11,37,3,35,24.0461
9/11/2023,1,2,3,2,446,215,151,228.89,15.56,0,1,1,17.84,2,9.11,5,36.23978081,0,11,37,3,195,187.99156
9/11/2023,1,3,3,2,383,80,134,80.92,52.47,20,3,1,51.17,1,7.3,2,58.32290311,0,11,37,3,66,64.83842
9/11/2023,1,4,3,2,451,4,198,19.88,60.73,15,2,1,63.52,4,8.23,2,38.49356443,0,11,37,3,49,41.959362
9/11/2023,1,5,3,3,302,116,167,126.71,70.61,15,3,0,72.62,4,14.48,2,41.64916561,0,11,37,3,86,74.11604
9/11/2023,1,6,2,3,404,134,147,141.63,25.45,15,4,1,25.88,4,6.12,2,44.65447373,0,11,37,3,91,90.004295
9/11/2023,1,7,2,4,444,107,28,109.83,88.68,0,4,1,89.98,2,3.27,5,37.98695129,0,11,37,3,162,156.28452
9/11/2023,1,8,2,1,269,149,92,140.82,42.36,15,2,1,39.15,1,9.41,5,53.69658275,0,11,37,3,153,154.24287
9/11/2023,1,9,2,3,444,89,148,106.82,79.34,20,4,0,77.17,3,6.05,2,62.33589392,0,11,37,3,66,55.14671
9/11/2023,1,10,2,2,420,349,82,351.3,56.65,15,3,1,54.45,1,5.75,5,33.90688456,0,11,37,3,320,312.42093
9/11/2023,1,11,2,2,307,137,139,155.04,25.02,20,1,0,27.15,1,8.78,5,49.8070764,0,11,37,3,148,148.3967
9/11/2023,1,12,2,1,130,77,81,84.01,70.95,0,1,1,69.62,4,3.38,5,40.35119926,0,11,37,3,174,172.0029
9/11/2023,1,13,2,4,74,44,164,57.01,81.52,5,4,1,76.62,3,3.51,2,68.78338511,0,11,37,3,27,17.17404
9/11/2023,1,14,1,4,220,193,147,183.27,37.43,5,2,1,40.23,3,2.83,5,53.91599915,0,11,37,3,169,157.86404
9/11/2023,1,15,1,2,257,16,182,23.8,42.09,15,3,0,45.96,1,7.41,2,37.8393145,0,11,37,3,45,34.271168
9/11/2023,1,16,1,2,370,24,176,25.3,43.55,5,1,1,38.89,4,7.94,2,40.85396127,0,11,37,3,65,58.674656
9/11/2023,1,17,1,3,421,268,177,259.29,73.86,5,2,1,78.53,4,2.33,5,62.08787923,0,11,37,3,259,254.11581
9/11/2023,1,18,1,4,237,12,24,26.71,46.02,15,3,1,45.95,1,2.07,5,60.88979077,0,11,37,3,115,103.21171
9/11/2023,1,19,1,1,289,114,74,122.73,72.84,20,4,0,74.08,4,4.4,5,30.22088468,0,11,37,3,150,142.79012
9/11/2023,1,20,1,2,329,308,152,322.79,82.18,20,1,0,84.45,1,3.61,5,32.96178607,0,11,37,3,273,269.56512
9/11/2023,2,1,3,1,259,48,167,51.45,40.52,15,3,1,41.84,3,10.52,2,44.98160475,0,11,37,3,39,36.4061
9/11/2023,2,2,3,4,220,55,77,73.6,50.27,20,1,0,50.44,4,9.88,2,32.32334449,0,11,37,3,39,33.66251
9/11/2023,2,3,3,1,461,329,134,332.06,13.73,20,2,0,14.85,4,5.53,5,54.04460047,0,11,37,3,303,293.0516
9/11/2023,2,4,3,2,218,112,162,106.83,43.53,0,3,0,44.99,2,13.26,2,38.49356443,0,11,37,3,90,84.61342
9/11/2023,2,5,3,1,116,51,60,60.63,43.01,10,3,1,39.09,3,9.76,5,42.16968972,0,11,37,3,131,126.80182
9/11/2023,2,6,2,3,210,36,177,40.31,47.68,0,4,0,52.39,3,6.13,2,44.65447373,0,11,37,3,49,46.548
9/11/2023,2,7,2,1,424,307,95,314.65,42.48,10,4,1,41.95,2,8.68,5,48.24279937,0,11,37,3,278,265.12906
9/11/2023,2,8,2,1,302,255,62,246.82,85.63,15,2,0,88.51,3,8.15,5,53.69658275,0,11,37,3,231,211.32385
9/11/2023,2,9,2,1,221,125,48,122.84,80.52,15,3,1,78.41,3,9.97,5,32.60206372,0,11,37,3,152,146.8697
9/11/2023,2,10,2,4,315,37,185,56.28,30.12,0,3,1,33.15,3,4.52,2,57.36932106,0,11,37,3,48,50.75161
9/11/2023,2,11,2,2,288,88,45,84.61,21.52,20,1,0,20.94,1,4.2,5,49.8070764,0,11,37,3,133,123.745674
9/11/2023,2,12,2,2,337,145,162,162.19,80.42,5,1,0,85.05,2,4.35,5,56.50089137,0,11,37,3,206,195.32648
9/11/2023,2,13,2,2,99,6,40,22.32,60.46,5,4,0,60.82,3,9.85,2,37.39417822,0,11,37,3,37,31.095726
9/11/2023,2,14,1,3,127,84,41,102.89,72.07,0,1,0,69.83,3,7.46,5,66.8749694,0,11,37,3,122,112.817986
9/11/2023,2,15,1,1,267,106,193,98.52,58.08,15,4,1,57.02,2,3.8,2,33.53970008,0,11,37,3,95,76.99937
9/11/2023,2,16,1,4,425,409,199,418.46,84.85,10,4,0,85.51,2,6.22,5,63.14950037,0,11,37,3,359,361.19058
9/11/2023,2,17,1,4,464,312,41,318.15,53.45,10,3,0,51.69,1,3.08,5,35.636969,0,11,37,3,280,271.71948
9/11/2023,2,18,1,4,219,10,31,16.74,79.52,15,1,0,79.67,1,3.72,2,60.88979077,0,11,37,3,38,33.675903
9/11/2023,2,19,1,3,331,249,175,254.0,98.53,0,1,1,96.91,4,3.32,5,59.16028672,0,11,37,3,222,217.09868
9/11/2023,2,20,1,3,256,58,145,64.04,58.14,5,1,0,61.71,3,5.04,2,34.63476238,0,11,37,3,52,48.332294
9/11/2023,3,1,3,4,195,141,49,143.26,27.51,20,2,0,27.31,2,6.12,5,59.27975767,0,11,37,3,175,176.41939
9/11/2023,3,2,3,2,285,214,72,226.13,88.29,0,2,1,83.83,3,10.43,5,36.23978081,0,11,37,3,186,176.50703
9/11/2023,3,3,3,4,121,19,130,19.69,36.32,20,4,1,40.69,2,14.59,2,30.82337977,0,11,37,3,36,23.823946
9/11/2023,3,4,3,2,66,31,81,31.41,62.54,10,4,0,60.28,4,6.39,2,38.49356443,0,11,37,3,40,26.754171
9/11/2023,3,5,3,3,308,163,152,180.25,18.78,0,2,0,14.93,3,9.54,5,41.64916561,0,11,37,3,177,157.73633
9/11/2023,3,6,2,1,301,213,168,228.78,90.22,20,2,0,87.44,4,3.31,5,54.47411579,0,11,37,3,204,201.52841
9/11/2023,3,7,2,3,87,69,50,62.06,53.91,15,2,1,55.13,2,8.43,5,50.56937754,0,11,37,3,149,146.94125
9/11/2023,3,8,2,3,273,206,129,211.94,91.59,20,1,1,92.92,3,6.53,5,36.82096495,0,11,37,3,184,170.32062
9/11/2023,3,9,2,1,284,131,71,137.98,44.95,15,1,0,45.92,2,5.93,5,32.60206372,0,11,37,3,143,140.41757
9/11/2023,3,10,2,4,126,101,140,100.63,51.26,20,3,1,54.61,4,4.35,2,57.36932106,0,11,37,3,93,89.2029
9/11/2023,3,11,2,3,419,51,182,44.82,81.94,10,1,0,79.1,2,4.89,2,66.37281608,0,11,37,3,37,28.255426
9/11/2023,3,12,2,1,335,275,111,268.49,77.53,0,3,0,82.49,2,8.82,5,40.35119926,0,11,37,3,275,271.51996
9/11/2023,3,13,2,3,340,76,94,89.46,83.19,5,4,1,85.0,4,8.47,2,61.00531293,0,11,37,3,61,57.334614
9/11/2023,3,14,1,2,120,16,41,17.8,70.02,15,4,1,71.21,3,5.45,2,65.79309402,0,11,37,3,29,19.392395
9/11/2023,3,15,1,3,237,18,155,32.29,20.51,15,1,0,17.93,4,3.67,2,43.01321323,0,11,37,3,57,54.334682
9/11/2023,3,16,1,3,395,214,23,210.5,94.99,20,4,0,98.5,3,6.03,5,44.27013307,0,11,37,3,214,200.97461
9/11/2023,3,17,1,2,143,56,189,62.9,21.95,0,2,1,22.47,1,6.26,2,51.70784333,0,11,37,3,58,51.196156
9/11/2023,3,18,1,1,327,17,81,14.88,66.08,15,1,1,65.38,2,5.17,2,32.98202575,0,11,37,3,35,28.957348
9/11/2023,3,19,1,4,203,64,99,74.79,91.87,20,4,0,87.61,3,4.13,2,58.27429375,0,11,37,3,42,33.272686
9/11/2023,3,20,1,3,87,3,117,6.75,65.19,10,1,1,66.43,4,5.69,2,34.63476238,0,11,37,3,59,48.3473
9/11/2023,4,1,3,2,255,204,65,199.91,48.1,15,4,0,50.2,1,13.6,5,68.02857226,0,11,37,3,188,183.23831
9/11/2023,4,2,3,4,110,17,41,34.21,45.9,0,2,1,46.88,4,13.33,2,32.32334449,0,11,37,3,40,31.03955
9/11/2023,4,3,3,4,436,235,82,253.02,92.63,15,1,0,92.73,2,6.23,5,30.82337977,0,11,37,3,224,232.39464
9/11/2023,4,4,3,3,162,37,24,48.8,88.84,10,1,1,86.82,3,7.63,5,37.33618039,0,11,37,3,100,95.624115
9/11/2023,4,5,3,3,283,55,67,53.78,47.04,20,2,0,50.69,4,14.13,2,41.64916561,0,11,37,3,58,54.609512
9/11/2023,4,6,2,1,419,382,124,386.67,68.27,5,1,0,71.46,2,5.05,5,54.47411579,0,11,37,3,356,355.6199
9/11/2023,4,7,2,2,230,156,194,153.9,91.07,15,1,1,90.82,4,5.95,2,61.40703846,0,11,37,3,103,91.32063
9/11/2023,4,8,2,2,428,334,140,337.38,61.85,15,3,0,60.62,2,9.76,5,31.85801651,0,11,37,3,308,302.92188
9/11/2023,4,9,2,3,75,39,31,30.86,59.15,10,3,0,61.82,4,6.32,2,62.33589392,0,11,37,3,28,20.689726
9/11/2023,4,10,2,2,281,200,178,207.71,33.62,5,3,0,33.21,4,5.48,5,33.90688456,0,11,37,3,201,200.09209
9/11/2023,4,11,2,3,423,354,92,352.23,98.19,0,2,0,95.67,4,3.62,5,66.37281608,0,11,37,3,319,311.52783
9/11/2023,4,12,2,1,229,113,164,125.99,19.81,5,2,1,16.92,2,4.04,2,40.35119926,0,11,37,3,110,99.26653
9/11/2023,4,13,2,4,242,159,75,162.1,91.06,0,2,1,86.67,2,9.67,5,68.78338511,0,11,37,3,173,165.31152
9/11/2023,4,14,1,4,235,214,148,219.35,25.78,0,1,0,28.04,2,2.09,5,53.91599915,0,11,37,3,178,178.92308
9/11/2023,4,15,1,4,431,287,54,302.29,37.53,10,4,0,34.92,1,3.19,5,31.80909156,0,11,37,3,273,270.65036
9/11/2023,4,16,1,1,334,108,82,125.82,76.0,20,1,0,76.03,4,4.86,5,45.54709159,0,11,37,3,180,171.57893
9/11/2023,4,17,1,2,200,77,153,93.05,40.84,15,1,0,37.06,2,4.7,2,51.70784333,0,11,37,3,75,71.61967
9/11/2023,4,18,1,1,117,94,80,106.7,47.07,10,4,0,47.25,3,3.46,5,32.98202575,0,11,37,3,127,122.95419
9/11/2023,4,19,1,2,69,43,58,50.24,20.9,5,2,1,20.14,3,7.54,2,62.61845714,0,11,37,3,40,41.64027
9/11/2023,4,20,1,3,66,19,132,23.27,64.41,15,2,1,66.39,2,5.63,2,34.63476238,0,11,37,3,57,54.502663
9/11/2023,5,1,3,3,355,312,168,327.28,65.17,20,4,1,67.5,1,5.99,5,53.94633937,0,11,37,3,273,265.1683
9/11/2023,5,2,3,1,204,152,98,156.25,45.2,20,3,1,44.34,2,6.8,5,36.24074562,0,11,37,3,162,155.15831
9/11/2023,5,3,3,4,259,90,69,94.97,32.25,20,3,0,29.71,4,5.07,5,30.82337977,0,11,37,3,152,142.08856
9/11/2023,5,4,3,1,222,181,28,178.61,78.45,5,1,1,80.49,1,12.54,5,63.29770563,0,11,37,3,159,156.63347
9/11/2023,5,5,3,4,113,92,110,88.87,52.66,5,1,0,52.84,2,8.74,2,47.27780075,0,11,37,3,56,60.1942
9/11/2023,5,6,2,3,171,144,174,142.82,42.9,15,1,0,41.9,3,7.61,2,44.65447373,0,11,37,3,95,84.18956
9/11/2023,5,7,2,1,80,30,57,48.83,59.83,5,1,1,64.32,3,4.7,2,48.24279937,0,11,37,3,50,46.36893
9/11/2023,5,8,2,1,403,221,53,233.78,28.1,20,2,0,28.74,2,7.8,5,53.69658275,0,11,37,3,225,214.72108
9/11/2023,5,9,2,1,80,26,23,43.48,38.54,15,3,1,42.81,3,4.03,5,32.60206372,0,11,37,3,99,91.9515
9/11/2023,5,10,2,4,249,233,73,241.64,35.71,20,1,0,36.21,3,9.22,5,57.36932106,0,11,37,3,230,231.69528
9/11/2023,5,11,2,1,319,286,178,282.16,85.64,0,4,1,83.74,1,3.53,5,34.88152939,0,11,37,3,269,258.00916
9/11/2023,5,12,2,2,374,122,34,133.13,43.27,10,2,0,38.99,3,3.85,5,56.50089137,0,11,37,3,182,178.6442
9/11/2023,5,13,2,1,99,59,63,75.68,81.14,0,2,0,77.35,1,8.44,5,51.86841117,0,11,37,3,122,107.248276
9/11/2023,5,14,1,1,430,336,53,353.59,85.05,5,2,0,86.12,4,4.95,5,67.57995766,0,11,37,3,302,290.01337
9/11/2023,5,15,1,1,246,183,69,187.01,89.6,0,4,1,94.34,3,2.88,5,33.53970008,0,11,37,3,186,181.30803
9/11/2023,5,16,1,3,413,375,41,387.43,89.91,15,4,0,93.18,1,4.73,5,44.27013307,0,11,37,3,356,346.41562
9/11/2023,5,17,1,4,189,63,37,55.15,67.98,20,2,0,66.83,1,2.44,5,35.636969,0,11,37,3,140,128.86241
9/11/2023,5,18,1,3,419,130,59,123.54,51.17,20,1,1,50.28,4,3.72,5,37.94862726,0,11,37,3,142,136.84293
9/11/2023,5,19,1,4,251,19,194,22.22,79.48,10,3,0,75.15,4,3.95,2,58.27429375,0,11,37,3,45,46.48062
9/11/2023,5,20,1,3,238,135,145,136.95,25.22,20,4,1,26.07,2,5.97,2,34.63476238,0,11,37,3,96,88.491974
9/12/2023,1,1,3,2,83,10,32,3.87,36.53,5,4,1,37.52,2,12.82,2,68.02857226,1,12,37,3,35,21.845747
9/12/2023,1,2,3,4,349,216,57,211.15,84.3,20,3,0,81.52,4,13.91,5,32.32334449,1,12,37,3,214,201.41751
9/12/2023,1,3,3,1,86,63,33,68.94,89.29,10,4,0,91.96,1,8.92,5,54.04460047,1,12,37,3,140,131.99258
9/12/2023,1,4,3,1,355,146,40,155.55,86.67,0,3,1,89.9,2,11.17,5,63.29770563,1,12,37,3,158,154.92865
9/12/2023,1,5,3,4,150,150,118,150.13,92.05,0,4,1,87.6,4,7.75,5,47.27780075,1,12,37,3,158,152.25316
9/12/2023,1,6,2,1,347,264,44,272.54,60.73,10,1,0,64.22,1,7.05,5,54.47411579,1,12,37,3,260,254.79579
9/12/2023,1,7,2,4,256,99,79,118.11,13.55,5,1,1,14.18,3,5.09,5,37.98695129,1,12,37,3,164,153.22269
9/12/2023,1,8,2,1,200,32,167,34.71,47.32,15,1,1,43.19,4,6.6,2,53.69658275,1,12,37,3,51,47.369205
9/12/2023,1,9,2,1,345,338,153,345.58,32.25,20,4,1,35.39,1,8.82,5,32.60206372,1,12,37,3,300,291.58014
9/12/2023,1,10,2,3,57,31,159,39.49,10.86,20,2,0,12.48,3,8.21,2,47.60609975,1,12,37,3,52,49.31388
9/12/2023,1,11,2,4,338,259,73,261.25,24.89,5,2,0,21.86,4,7.34,5,31.37554084,1,12,37,3,255,249.76431
9/12/2023,1,12,2,2,112,12,100,23.06,56.55,5,4,1,55.23,4,6.74,2,56.50089137,1,12,37,3,45,38.105137
9/12/2023,1,13,2,3,141,105,44,104.78,47.01,5,4,1,44.91,1,3.59,5,61.00531293,1,12,37,3,153,146.27719
9/12/2023,1,14,1,2,172,124,175,125.89,33.96,5,2,1,35.01,3,4.09,2,65.79309402,1,12,37,3,81,86.52541
9/12/2023,1,15,1,1,254,242,161,235.92,24.43,15,2,1,24.55,3,6.2,5,33.53970008,1,12,37,3,235,230.97646
9/12/2023,1,16,1,2,346,325,163,322.41,89.72,15,4,0,94.56,4,3.1,5,40.85396127,1,12,37,3,317,312.83453
9/12/2023,1,17,1,4,235,129,21,143.39,12.05,0,2,0,14.28,1,5.07,5,35.636969,1,12,37,3,176,169.98741
9/12/2023,1,18,1,4,420,267,130,261.19,51.36,5,1,0,51.58,1,7.5,5,60.88979077,1,12,37,3,238,239.1926
9/12/2023,1,19,1,3,288,116,189,108.29,77.9,15,3,1,78.88,2,5.59,2,59.16028672,1,12,37,3,73,75.21079
9/12/2023,1,20,1,2,126,37,153,30.09,71.06,10,1,0,67.8,3,4.43,2,32.96178607,1,12,37,3,47,44.570885
9/12/2023,2,1,3,4,324,280,155,283.25,65.9,15,2,1,68.18,1,14.2,5,59.27975767,1,12,37,3,251,240.72278
9/12/2023,2,2,3,2,133,41,158,47.93,25.28,0,3,1,27.07,4,13.38,2,36.23978081,1,12,37,3,41,42.263985
9/12/2023,2,3,3,1,153,86,74,104.55,53.51,0,4,0,50.51,1,13.68,5,54.04460047,1,12,37,3,146,136.72803
9/12/2023,2,4,3,3,90,58,81,67.15,40.67,10,4,1,43.72,2,5.85,2,37.33618039,1,12,37,3,42,41.139366
9/12/2023,2,5,3,1,129,12,120,30.14,70.13,20,2,0,69.09,1,13.59,2,42.16968972,1,12,37,3,25,19.50582
9/12/2023,2,6,2,2,279,54,25,50.19,86.63,15,1,0,90.95,1,3.49,5,35.57975443,1,12,37,3,147,139.57234
9/12/2023,2,7,2,4,173,70,108,77.71,42.84,20,2,0,38.91,2,6.84,2,37.98695129,1,12,37,3,66,60.232155
9/12/2023,2,8,2,3,135,72,42,68.31,88.56,0,4,1,93.54,1,7.27,5,36.82096495,1,12,37,3,154,151.7341
9/12/2023,2,9,2,3,211,174,109,181.68,71.22,10,2,0,75.16,2,4.71,5,62.33589392,1,12,37,3,170,172.5858
9/12/2023,2,10,2,2,479,460,139,471.21,41.71,15,1,0,46.28,4,9.57,5,33.90688456,1,12,37,3,362,338.525
9/12/2023,2,11,2,4,53,17,92,32.39,91.9,15,1,1,94.45,3,5.63,2,31.37554084,1,12,37,3,54,49.779297
9/12/2023,2,12,2,4,102,15,88,20.57,48.26,10,2,0,50.05,4,3.74,2,42.46844304,1,12,37,3,37,29.079063
9/12/2023,2,13,2,4,108,70,122,69.34,41.68,0,2,0,41.14,2,3.46,2,68.78338511,1,12,37,3,47,42.413273
9/12/2023,2,14,1,1,112,101,20,107.41,44.4,20,1,1,46.38,2,7.43,5,67.57995766,1,12,37,3,175,170.29402
9/12/2023,2,15,1,1,145,55,159,57.67,39.88,5,2,0,36.45,1,5.32,2,33.53970008,1,12,37,3,56,42.730427
9/12/2023,2,16,1,4,473,285,24,296.09,92.91,20,1,1,89.83,1,3.04,5,63.14950037,1,12,37,3,291,290.76144
9/12/2023,2,17,1,2,318,60,32,59.46,44.11,10,3,0,39.25,2,2.59,5,51.70784333,1,12,37,3,139,135.63182
9/12/2023,2,18,1,2,253,182,130,173.25,66.23,5,2,1,62.24,2,4.94,5,69.47547746,1,12,37,3,168,158.55656
9/12/2023,2,19,1,2,456,17,68,24.58,53.63,0,2,0,51.61,1,4.75,2,62.61845714,1,12,37,3,37,26.179672
9/12/2023,2,20,1,1,184,74,89,93.33,27.54,0,2,0,27.9,2,4.56,5,60.85081387,1,12,37,3,140,129.66702
9/12/2023,3,1,3,4,179,4,105,23.89,79.03,10,4,0,82.33,4,13.94,2,59.27975767,1,12,37,3,47,38.98923
9/12/2023,3,2,3,3,412,142,46,161.43,69.78,5,4,1,73.2,1,14.61,5,64.64704583,1,12,37,3,164,165.16566
9/12/2023,3,3,3,1,371,43,36,62.93,39.86,15,4,1,36.51,4,8.32,5,54.04460047,1,12,37,3,129,113.54656
9/12/2023,3,4,3,3,171,118,37,129.32,44.04,15,3,1,44.88,4,10.97,5,37.33618039,1,12,37,3,142,131.8003
9/12/2023,3,5,3,1,189,19,143,32.74,80.61,0,3,1,84.13,2,11.25,2,42.16968972,1,12,37,3,26,24.83732
9/12/2023,3,6,2,1,91,29,196,40.53,99.13,5,3,1,100.32,2,3.71,2,54.47411579,1,12,37,3,61,46.138443
9/12/2023,3,7,2,4,435,258,60,248.86,84.3,0,2,1,79.38,2,8.73,5,37.98695129,1,12,37,3,252,236.92131
9/12/2023,3,8,2,2,269,251,60,267.66,60.01,20,1,0,58.12,1,9.67,5,31.85801651,1,12,37,3,262,253.4347
9/12/2023,3,9,2,3,497,353,57,357.61,78.97,20,2,1,80.99,2,6.46,5,62.33589392,1,12,37,3,330,317.26715
9/12/2023,3,10,2,4,493,286,108,287.22,12.43,10,2,1,9.0,1,7.01,5,57.36932106,1,12,37,3,286,261.49228
9/12/2023,3,11,2,1,469,411,182,406.66,39.58,0,4,1,42.85,2,3.54,5,34.88152939,1,12,37,3,361,349.01703
9/12/2023,3,12,2,2,333,210,112,213.61,28.98,20,2,1,32.9,2,8.85,5,56.50089137,1,12,37,3,190,195.59543
9/12/2023,3,13,2,1,343,280,150,278.06,38.04,15,1,0,42.11,4,9.5,5,51.86841117,1,12,37,3,234,226.17026
9/12/2023,3,14,1,4,363,289,127,283.28,29.07,15,3,1,31.29,3,6.75,5,53.91599915,1,12,37,3,279,269.05325
9/12/2023,3,15,1,3,227,218,28,217.92,27.52,10,3,1,30.22,3,2.09,5,43.01321323,1,12,37,3,236,222.34352
9/12/2023,3,16,1,1,90,36,79,42.94,12.26,20,4,0,14.31,1,7.38,2,45.54709159,1,12,37,3,71,61.51532
9/12/2023,3,17,1,2,307,200,21,214.86,70.69,5,1,0,71.83,4,7.7,5,51.70784333,1,12,37,3,193,195.86584
9/12/2023,3,18,1,2,324,231,136,248.49,75.47,20,4,1,72.75,3,6.01,5,69.47547746,1,12,37,3,219,216.49359
9/12/2023,3,19,1,1,184,58,23,69.78,67.78,10,3,1,66.99,4,4.49,5,30.22088468,1,12,37,3,114,105.29666
9/12/2023,3,20,1,1,208,185,53,182.71,61.48,10,4,0,61.68,2,4.52,5,60.85081387,1,12,37,3,161,166.07709
9/12/2023,4,1,3,3,382,261,87,261.08,22.77,0,2,1,20.79,2,8.64,5,53.94633937,1,12,37,3,264,243.95406
9/12/2023,4,2,3,1,200,1,159,-5.66,93.62,10,2,1,93.0,3,13.77,2,36.24074562,1,12,37,3,44,43.3038
9/12/2023,4,3,3,3,216,63,25,81.94,63.9,15,3,0,60.34,1,5.44,5,68.79639409,1,12,37,3,119,109.97634
9/12/2023,4,4,3,4,423,147,121,164.16,93.22,5,4,1,90.15,4,10.91,5,37.27299869,1,12,37,3,160,149.42216
9/12/2023,4,5,3,4,314,57,46,73.16,91.55,0,2,1,92.68,2,5.64,5,47.27780075,1,12,37,3,110,108.60132
9/12/2023,4,6,2,4,492,196,48,211.16,24.25,15,1,0,27.01,3,6.95,5,41.68578594,1,12,37,3,217,209.47072
9/12/2023,4,7,2,1,153,121,199,119.36,19.67,10,4,1,17.07,1,5.59,2,48.24279937,1,12,37,3,74,69.29003
9/12/2023,4,8,2,4,471,148,200,143.82,68.79,15,2,0,73.59,4,8.95,2,54.30179408,1,12,37,3,108,101.92057
9/12/2023,4,9,2,1,129,4,76,0.24,33.62,0,4,0,36.72,4,3.4,2,32.60206372,1,12,37,3,53,47.084503
9/12/2023,4,10,2,2,141,9,49,17.33,42.53,15,3,0,40.45,1,5.82,2,33.90688456,1,12,37,3,66,65.71596
9/12/2023,4,11,2,4,142,26,191,34.49,31.19,20,3,1,34.56,3,5.45,2,31.37554084,1,12,37,3,60,53.038345
9/12/2023,4,12,2,4,254,153,150,170.58,85.22,0,4,0,83.78,4,4.73,5,42.46844304,1,12,37,3,175,178.87402
9/12/2023,4,13,2,4,369,325,137,329.21,34.53,20,2,0,32.58,4,3.03,5,68.78338511,1,12,37,3,305,298.54898
9/12/2023,4,14,1,1,293,245,48,243.78,68.02,5,2,1,71.24,2,2.2,5,67.57995766,1,12,37,3,245,240.24371
9/12/2023,4,15,1,1,280,66,138,85.9,40.76,10,4,0,43.24,1,3.66,2,33.53970008,1,12,37,3,61,56.24941
9/12/2023,4,16,1,3,303,155,167,153.3,86.89,0,4,0,81.98,4,4.52,2,44.27013307,1,12,37,3,119,119.50396
9/12/2023,4,17,1,1,339,130,60,134.24,89.04,15,2,0,93.31,2,5.99,5,41.23738039,1,12,37,3,142,138.1183
9/12/2023,4,18,1,1,124,92,114,107.09,78.34,10,3,0,76.3,2,7.14,2,32.98202575,1,12,37,3,66,56.71493
9/12/2023,4,19,1,4,238,54,80,46.06,75.66,0,3,1,76.15,2,2.14,2,58.27429375,1,12,37,3,36,32.364887
9/12/2023,4,20,1,1,261,174,37,182.81,94.18,5,4,1,95.3,4,3.33,5,60.85081387,1,12,37,3,162,146.74812
9/12/2023,5,1,3,4,403,383,55,396.98,87.47,5,4,0,85.17,1,10.02,5,59.27975767,1,12,37,3,362,329.7845
9/12/2023,5,2,3,4,430,366,76,358.89,29.33,5,1,0,29.8,4,6.44,5,32.32334449,1,12,37,3,319,319.7387
9/12/2023,5,3,3,1,174,19,124,18.39,95.03,20,3,1,91.25,1,10.05,2,54.04460047,1,12,37,3,35,26.256624
9/12/2023,5,4,3,3,353,343,122,336.21,98.94,15,1,0,102.0,2,5.13,5,37.33618039,1,12,37,3,302,288.53442
9/12/2023,5,5,3,4,316,159,48,159.4,72.17,5,1,1,74.92,2,12.07,5,47.27780075,1,12,37,3,154,149.83546
9/12/2023,5,6,2,4,107,33,77,38.62,83.78,0,1,0,81.35,3,9.73,2,41.68578594,1,12,37,3,60,61.72037
9/12/2023,5,7,2,2,331,216,60,233.08,59.23,10,2,1,59.31,4,5.42,5,61.40703846,1,12,37,3,213,211.49077
9/12/2023,5,8,2,1,494,318,30,321.74,50.37,0,1,1,51.69,3,9.54,5,53.69658275,1,12,37,3,315,316.3077
9/12/2023,5,9,2,4,96,28,182,34.03,23.8,20,1,1,28.07,3,5.33,2,68.62528132,1,12,37,3,63,52.658237
9/12/2023,5,10,2,4,394,241,129,257.76,27.34,10,1,0,27.14,2,6.64,5,57.36932106,1,12,37,3,248,241.30966
9/12/2023,5,11,2,1,423,182,192,199.45,78.5,0,2,0,79.93,3,4.67,5,34.88152939,1,12,37,3,204,190.79694
9/12/2023,5,12,2,1,121,77,184,79.48,12.79,0,1,0,9.99,4,6.54,2,40.35119926,1,12,37,3,56,43.259075
9/12/2023,5,13,2,2,227,78,48,93.14,68.17,5,3,1,72.05,1,6.16,5,37.39417822,1,12,37,3,150,150.0984
9/12/2023,5,14,1,4,294,60,77,67.57,79.28,0,2,1,79.55,2,5.24,2,53.91599915,1,12,37,3,68,59.932163
9/12/2023,5,15,1,3,463,323,163,316.13,63.51,10,3,0,59.86,2,3.8,5,43.01321323,1,12,37,3,312,306.39148
9/12/2023,5,16,1,2,174,124,35,124.76,26.05,15,1,1,24.77,3,4.19,5,40.85396127,1,12,37,3,188,181.67525
9/12/2023,5,17,1,4,237,45,48,58.63,30.52,10,4,1,34.81,2,6.85,5,35.636969,1,12,37,3,103,100.377335
9/12/2023,5,18,1,2,276,216,57,206.63,13.74,20,3,0,16.6,4,7.46,5,69.47547746,1,12,37,3,217,210.71074
9/12/2023,5,19,1,3,115,32,199,45.91,20.57,20,2,1,22.08,1,7.46,2,59.16028672,1,12,37,3,27,14.84864
