Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost
6/23/2022,2,3,3,3,370.0,123,128.0,127.2,62.64,5.0,1,1,64.23,2,7.36,2.0,68.79639409
6/23/2022,2,4,3,1,223.0,40,153.0,30.52,70.35,0.0,3,0,74.11,2,12.41,2.0,63.29770563
6/23/2022,2,5,3,3,496.0,316,144.0,328.95,92.07,15.0,4,1,96.47,1,10.29,5.0,41.64916561
6/23/2022,2,6,2,4,374.0,186,58.0,192.4,54.9,10.0,2,0,57.71,1,3.51,5.0,41.68578594
6/23/2022,2,7,2,1,138.0,67,93.0,59.7,66.53,15.0,4,1,70.16,2,8.3,2.0,48.24279937
6/23/2022,2,8,2,2,131.0,122,67.0,139.94,10.05,20.0,2,1,8.9,2,7.08,5.0,31.85801651
6/23/2022,2,9,2,4,432.0,323,89.0,323.95,63.09,0.0,4,1,64.6,1,3.77,5.0,68.62528132
6/23/2022,2,10,2,3,401.0,387,195.0,404.89,27.87,10.0,4,1,25.4,3,8.65,5.0,47.60609975
6/23/2022,2,11,2,1,77.0,47,101.0,64.58,48.21,15.0,2,0,44.49,1,4.24,2.0,34.88152939
6/23/2022,2,12,2,2,301.0,213,67.0,204.07,61.15,15.0,4,0,63.84,1,5.48,5.0,56.50089137
6/23/2022,2,13,2,3,468.0,235,60.0,227.54,80.55,5.0,4,1,84.66,2,5.25,5.0,61.00531293
6/23/2022,2,14,1,4,134.0,11,173.0,10.39,25.38,20.0,2,0,24.4,4,3.5,2.0,53.91599915
6/23/2022,2,15,1,2,308.0,292,105.0,307.27,65.03,0.0,2,0,69.45,2,3.3,5.0,37.8393145
6/23/2022,2,16,1,4,196.0,188,129.0,206.56,97.14,15.0,4,1,96.8,1,6.89,5.0,63.14950037
6/23/2022,2,17,1,4,164.0,135,74.0,130.04,92.24,15.0,3,0,92.21,2,4.35,5.0,35.636969
6/23/2022,2,18,1,3,291.0,166,47.0,156.65,36.92,5.0,3,1,33.73,3,4.25,5.0,37.94862726
6/23/2022,2,19,1,3,374.0,83,101.0,95.85,29.14,10.0,2,1,30.05,2,2.18,2.0,59.16028672
6/23/2022,2,20,1,4,403.0,212,32.0,222.98,15.73,5.0,4,0,12.43,4,7.67,5.0,44.33862914
6/23/2022,3,1,3,3,170.0,103,39.0,100.27,73.1,20.0,1,1,74.45,1,11.48,5.0,53.94633937
6/23/2022,3,2,3,2,449.0,350,31.0,360.58,78.86,10.0,2,1,75.98,2,12.96,5.0,36.23978081
6/23/2022,3,3,3,2,230.0,119,164.0,119.81,35.14,0.0,3,0,30.19,3,5.72,2.0,58.32290311
6/23/2022,3,4,3,3,104.0,67,20.0,77.27,96.24,10.0,1,0,100.63,3,7.8,5.0,37.33618039
6/23/2022,3,5,3,1,440.0,360,89.0,371.75,82.43,0.0,2,0,85.9,4,6.87,5.0,42.16968972
6/23/2022,3,6,2,3,422.0,217,64.0,225.57,30.24,10.0,1,0,28.25,2,8.46,5.0,44.65447373
6/23/2022,3,7,2,2,128.0,74,137.0,75.17,36.38,10.0,1,1,38.02,2,7.34,2.0,61.40703846
6/23/2022,3,8,2,2,359.0,84,194.0,90.3,63.58,20.0,4,0,65.73,4,8.05,2.0,31.85801651
6/23/2022,3,9,2,3,218.0,83,173.0,79.61,87.78,15.0,4,0,92.71,2,6.21,2.0,62.33589392
6/23/2022,3,10,2,1,114.0,8,102.0,4.62,69.53,5.0,2,1,73.56,1,4.54,2.0,42.18455077
6/23/2022,3,11,2,4,193.0,119,44.0,137.11,62.98,5.0,3,0,63.44,2,3.98,5.0,31.37554084
6/23/2022,3,12,2,2,170.0,159,142.0,166.39,90.98,20.0,4,0,87.98,1,7.62,5.0,56.50089137
6/23/2022,3,13,2,4,181.0,71,91.0,68.02,23.66,0.0,4,1,22.52,1,5.37,2.0,68.78338511
6/23/2022,3,14,1,1,335.0,197,107.0,211.29,81.22,10.0,4,1,76.66,3,4.49,5.0,67.57995766
6/23/2022,3,15,1,2,147.0,129,80.0,130.71,27.33,15.0,1,0,32.23,2,4.46,5.0,37.8393145
6/23/2022,3,16,1,1,240.0,66,183.0,65.62,64.51,15.0,3,0,66.98,4,4.95,2.0,45.54709159
6/23/2022,3,17,1,4,127.0,85,47.0,84.27,88.64,15.0,2,0,89.91,1,7.67,5.0,35.636969
6/23/2022,3,18,1,2,132.0,67,96.0,65.97,27.57,5.0,2,0,26.6,4,5.77,2.0,69.47547746
6/23/2022,3,19,1,4,381.0,1,121.0,16.58,97.68,20.0,2,0,102.48,3,6.6,2.0,58.27429375
6/23/2022,3,20,1,2,176.0,83,39.0,98.19,44.42,20.0,3,1,44.68,2,7.55,5.0,32.96178607
6/23/2022,4,1,3,1,306.0,189,185.0,180.24,79.25,15.0,3,1,82.51,3,10.44,2.0,44.98160475
6/23/2022,4,2,3,2,63.0,57,96.0,48.17,47.42,0.0,4,0,47.94,3,14.82,2.0,36.23978081
6/23/2022,4,3,3,2,105.0,48,114.0,67.08,96.08,5.0,1,1,94.24,1,7.0,2.0,58.32290311
6/23/2022,4,4,3,3,334.0,29,134.0,31.99,37.21,0.0,4,0,33.87,3,6.49,2.0,37.33618039
6/23/2022,4,5,3,1,73.0,41,99.0,50.98,95.48,0.0,1,1,94.46,2,7.18,2.0,42.16968972
6/23/2022,4,6,2,3,395.0,238,35.0,249.74,19.62,0.0,1,0,23.73,4,7.15,5.0,44.65447373
6/23/2022,4,7,2,2,454.0,84,131.0,77.89,94.07,15.0,3,0,97.48,2,8.92,2.0,61.40703846
6/23/2022,4,8,2,2,230.0,113,32.0,126.27,40.84,10.0,2,1,36.2,1,7.73,5.0,31.85801651
6/23/2022,4,9,2,3,302.0,23,56.0,23.47,38.86,5.0,1,1,40.38,3,8.18,2.0,62.33589392
6/23/2022,4,10,2,2,355.0,101,144.0,99.53,58.97,5.0,2,1,58.3,3,5.57,2.0,33.90688456
6/23/2022,4,11,2,1,375.0,352,74.0,365.52,19.91,5.0,3,1,23.93,1,3.81,5.0,34.88152939
6/23/2022,4,12,2,4,60.0,17,63.0,27.43,25.04,10.0,3,0,24.23,2,7.38,2.0,42.46844304
6/23/2022,4,13,2,4,164.0,11,200.0,25.64,93.83,5.0,3,1,98.28,4,6.68,2.0,68.78338511
6/23/2022,4,14,1,2,127.0,119,156.0,118.68,31.97,20.0,2,0,36.38,2,3.07,2.0,65.79309402
6/23/2022,4,15,1,3,474.0,295,137.0,291.11,38.19,5.0,3,0,33.73,1,5.5,5.0,43.01321323
6/23/2022,4,16,1,2,422.0,33,188.0,27.0,26.16,5.0,1,0,30.77,4,4.59,2.0,40.85396127
6/23/2022,4,17,1,2,448.0,24,41.0,14.19,90.13,15.0,3,0,90.96,4,6.35,2.0,51.70784333
6/23/2022,4,18,1,3,168.0,92,138.0,95.2,69.25,0.0,3,0,68.28,1,4.14,2.0,37.94862726
6/23/2022,4,19,1,4,168.0,92,180.0,97.43,23.05,15.0,1,1,24.54,1,3.73,2.0,58.27429375
6/23/2022,4,20,1,2,171.0,166,187.0,178.18,79.07,5.0,3,1,82.54,3,7.88,2.0,32.96178607
6/23/2022,5,1,3,1,82.0,56,121.0,69.77,45.36,20.0,4,1,49.03,2,11.85,2.0,44.98160475
6/23/2022,5,2,3,2,56.0,46,71.0,52.19,78.78,5.0,1,0,77.16,4,7.93,2.0,36.23978081
6/23/2022,5,3,3,4,340.0,264,169.0,275.13,42.48,15.0,3,1,46.05,3,10.51,5.0,30.82337977
6/23/2022,5,4,3,3,122.0,60,65.0,52.63,91.88,0.0,1,1,96.24,1,14.11,2.0,37.33618039
6/23/2022,5,5,3,2,275.0,253,67.0,256.98,33.18,15.0,1,0,29.2,3,7.39,5.0,50.99025727
6/23/2022,5,6,2,3,407.0,193,118.0,185.55,52.89,5.0,4,0,53.68,3,3.49,5.0,44.65447373
6/23/2022,5,7,2,3,164.0,56,53.0,58.44,74.01,15.0,1,0,69.67,4,6.97,5.0,50.56937754
6/23/2022,5,8,2,3,448.0,426,43.0,416.89,13.61,15.0,3,1,17.59,2,7.85,5.0,36.82096495
6/23/2022,5,9,2,1,293.0,252,185.0,270.98,87.73,0.0,2,1,88.59,4,3.37,5.0,32.60206372
6/23/2022,5,10,2,3,284.0,158,135.0,177.89,94.89,0.0,3,1,93.88,1,9.96,5.0,47.60609975
6/23/2022,5,11,2,3,399.0,52,86.0,56.44,64.03,5.0,1,1,61.75,2,3.65,2.0,66.37281608
6/23/2022,5,12,2,2,340.0,308,23.0,327.68,44.77,5.0,2,1,42.47,1,6.94,5.0,56.50089137
6/23/2022,5,13,2,3,457.0,434,99.0,436.31,69.12,5.0,4,1,65.34,3,6.94,5.0,61.00531293
6/23/2022,5,14,1,2,293.0,166,78.0,162.77,13.61,0.0,4,1,14.97,1,2.28,5.0,65.79309402
6/23/2022,5,15,1,4,272.0,250,178.0,268.0,98.73,20.0,1,1,96.54,2,3.93,5.0,31.80909156
6/23/2022,5,16,1,4,94.0,19,69.0,34.66,88.79,15.0,2,0,91.56,4,5.6,2.0,63.14950037
6/23/2022,5,17,1,1,365.0,219,158.0,229.53,71.04,0.0,3,0,66.29,1,6.28,5.0,41.23738039
6/23/2022,5,18,1,1,486.0,75,64.0,89.15,70.41,20.0,1,1,66.21,1,7.6,5.0,32.98202575
6/23/2022,5,19,1,2,286.0,47,51.0,40.77,87.01,0.0,2,0,82.33,1,5.63,2.0,62.61845714
6/23/2022,5,20,1,3,86.0,9,160.0,26.16,22.54,0.0,4,1,17.98,2,7.8,2.0,34.63476238
6/24/2022,1,1,3,1,321.0,95,164.0,107.92,96.38,20.0,1,1,95.65,1,11.09,2.0,44.98160475
6/24/2022,1,2,3,4,444.0,388,72.0,390.93,99.87,15.0,2,1,97.63,2,13.69,5.0,32.32334449
6/24/2022,1,3,3,1,199.0,15,126.0,10.68,85.44,20.0,4,1,82.48,2,8.82,2.0,54.04460047
6/24/2022,1,4,3,1,85.0,39,179.0,36.9,49.0,15.0,1,0,44.01,1,6.72,2.0,63.29770563
6/24/2022,1,5,3,3,264.0,159,83.0,172.86,22.39,10.0,4,0,25.42,1,12.48,5.0,41.64916561
6/24/2022,1,6,2,4,335.0,45,92.0,62.58,82.71,15.0,3,1,84.74,1,4.16,2.0,41.68578594
6/24/2022,1,7,2,2,451.0,307,26.0,310.11,92.7,10.0,3,1,90.6,2,5.68,5.0,61.40703846
6/24/2022,1,8,2,2,387.0,320,21.0,332.81,26.04,0.0,4,1,28.16,2,3.79,5.0,31.85801651
6/24/2022,1,9,2,3,222.0,67,128.0,66.34,23.24,5.0,2,1,21.41,2,6.19,2.0,62.33589392
6/24/2022,1,10,2,2,101.0,33,78.0,31.87,14.96,10.0,1,1,17.93,3,9.65,2.0,33.90688456
6/24/2022,1,11,2,2,446.0,161,200.0,156.73,89.97,20.0,1,1,92.01,3,3.51,2.0,49.8070764
6/24/2022,1,12,2,3,240.0,76,25.0,88.43,35.67,10.0,1,0,33.54,2,7.85,5.0,50.80272085
6/24/2022,1,13,2,1,298.0,239,165.0,241.62,50.87,15.0,4,1,53.54,1,5.8,5.0,51.86841117
6/24/2022,1,14,1,1,95.0,39,50.0,37.43,43.88,5.0,2,1,39.88,4,4.35,2.0,67.57995766
6/24/2022,1,15,1,4,291.0,122,87.0,138.12,55.72,15.0,4,0,50.85,2,5.85,5.0,31.80909156
6/24/2022,1,16,1,3,397.0,42,100.0,59.3,57.96,15.0,2,1,56.52,4,5.53,2.0,44.27013307
6/24/2022,1,17,1,3,413.0,67,171.0,84.44,23.95,0.0,4,1,28.9,4,3.27,2.0,62.08787923
6/24/2022,1,18,1,3,362.0,240,122.0,237.13,76.05,15.0,1,1,71.09,4,5.82,5.0,37.94862726
6/24/2022,1,19,1,1,72.0,62,121.0,57.09,24.79,10.0,1,1,27.0,4,6.11,2.0,30.22088468
6/24/2022,1,20,1,4,435.0,218,46.0,216.41,49.7,10.0,3,0,49.05,3,4.84,5.0,44.33862914
6/24/2022,2,1,3,1,145.0,112,177.0,130.32,30.05,5.0,3,1,27.33,4,12.91,2.0,44.98160475
6/24/2022,2,2,3,3,107.0,103,101.0,105.3,86.41,5.0,3,0,89.97,3,7.26,5.0,64.64704583
6/24/2022,2,3,3,4,330.0,183,88.0,189.28,45.89,10.0,1,1,46.54,1,13.76,5.0,30.82337977
6/24/2022,2,4,3,2,430.0,214,80.0,214.6,31.69,20.0,4,0,30.27,4,7.28,5.0,38.49356443
6/24/2022,2,5,3,1,423.0,330,109.0,339.29,17.79,0.0,1,0,21.48,1,5.83,5.0,42.16968972
6/24/2022,2,6,2,2,130.0,113,94.0,113.52,89.83,0.0,2,1,88.32,3,9.64,5.0,35.57975443
6/24/2022,2,7,2,2,125.0,1,79.0,-6.93,89.83,15.0,1,1,87.04,4,5.79,2.0,61.40703846
6/24/2022,2,8,2,2,75.0,41,101.0,31.97,40.19,10.0,4,1,42.21,2,8.02,2.0,31.85801651
6/24/2022,2,9,2,2,275.0,43,26.0,47.07,22.39,0.0,4,1,19.76,3,8.42,5.0,67.95542149
6/24/2022,2,10,2,3,104.0,27,97.0,46.44,89.55,10.0,1,0,87.32,4,8.73,2.0,47.60609975
6/24/2022,2,11,2,3,480.0,158,86.0,151.59,72.46,5.0,4,0,75.96,3,8.79,5.0,66.37281608
6/24/2022,2,12,2,1,282.0,131,102.0,122.92,83.98,10.0,4,1,82.13,1,3.51,5.0,40.35119926
6/24/2022,2,13,2,2,377.0,47,43.0,56.88,12.4,20.0,2,0,8.6,1,9.3,5.0,37.39417822
6/24/2022,2,14,1,1,382.0,254,118.0,269.02,70.47,15.0,1,0,67.28,4,6.95,5.0,67.57995766
6/24/2022,2,15,1,1,266.0,193,58.0,193.76,80.42,0.0,3,0,83.88,3,3.82,5.0,33.53970008
6/24/2022,2,16,1,4,491.0,44,109.0,41.76,50.5,20.0,4,0,46.05,3,6.68,2.0,63.14950037
6/24/2022,2,17,1,2,187.0,58,108.0,53.56,43.06,10.0,3,0,43.09,1,7.24,2.0,51.70784333
6/24/2022,2,18,1,2,481.0,113,38.0,109.62,44.56,15.0,3,0,46.72,4,7.23,5.0,69.47547746
6/24/2022,2,19,1,1,174.0,140,195.0,143.57,65.01,15.0,4,0,62.7,1,4.76,2.0,30.22088468
6/24/2022,2,20,1,1,97.0,57,55.0,64.17,56.99,10.0,1,0,54.89,4,4.71,5.0,60.85081387
6/24/2022,3,1,3,3,232.0,55,110.0,56.45,97.37,15.0,3,0,93.03,3,8.94,2.0,53.94633937
6/24/2022,3,2,3,1,370.0,221,108.0,222.81,83.76,0.0,3,1,88.55,3,6.32,5.0,36.24074562
6/24/2022,3,3,3,4,403.0,98,100.0,97.24,62.35,20.0,2,0,66.89,1,11.7,2.0,30.82337977
6/24/2022,3,4,3,1,338.0,144,166.0,157.52,56.1,10.0,2,0,54.9,2,10.95,2.0,63.29770563
6/24/2022,3,5,3,1,432.0,305,67.0,323.8,69.32,15.0,2,0,72.95,2,12.32,5.0,42.16968972
6/24/2022,3,6,2,3,52.0,39,85.0,35.96,55.91,20.0,3,0,57.82,3,8.75,2.0,44.65447373
6/24/2022,3,7,2,1,401.0,106,146.0,115.87,26.83,15.0,3,0,28.55,3,6.21,2.0,48.24279937
6/24/2022,3,8,2,2,224.0,129,96.0,140.47,12.22,10.0,4,1,8.99,3,7.56,5.0,31.85801651
6/24/2022,3,9,2,4,90.0,3,126.0,1.45,46.38,20.0,4,1,42.78,2,5.04,2.0,68.62528132
6/24/2022,3,10,2,4,138.0,16,132.0,10.24,67.83,10.0,1,1,66.94,4,6.28,2.0,57.36932106
6/24/2022,3,11,2,3,182.0,61,47.0,56.83,62.7,15.0,4,0,64.28,3,5.5,5.0,66.37281608
6/24/2022,3,12,2,3,294.0,289,117.0,282.87,35.77,20.0,4,1,37.23,1,9.93,5.0,50.80272085
6/24/2022,3,13,2,4,354.0,226,41.0,230.35,70.81,15.0,2,1,75.74,1,4.41,5.0,68.78338511
6/24/2022,3,14,1,1,301.0,270,23.0,282.04,18.9,10.0,2,1,18.42,2,5.05,5.0,67.57995766
6/24/2022,3,15,1,4,348.0,110,156.0,108.08,68.7,0.0,3,0,68.94,4,5.57,2.0,31.80909156
6/24/2022,3,16,1,3,285.0,225,42.0,231.99,88.92,10.0,4,0,88.14,1,2.03,5.0,44.27013307
6/24/2022,3,17,1,4,232.0,157,135.0,151.0,31.33,20.0,3,0,30.73,1,2.94,5.0,35.636969
6/24/2022,3,18,1,4,320.0,8,120.0,7.56,10.94,10.0,1,1,9.74,1,5.34,2.0,60.88979077
6/24/2022,3,19,1,4,355.0,82,104.0,98.34,76.68,0.0,1,0,81.4,3,7.89,2.0,58.27429375
6/24/2022,3,20,1,1,204.0,128,55.0,131.7,68.34,15.0,2,1,64.66,4,5.04,5.0,60.85081387
6/24/2022,4,1,3,3,354.0,273,29.0,282.5,11.38,5.0,3,0,11.32,4,8.29,5.0,53.94633937
6/24/2022,4,2,3,1,104.0,60,195.0,64.76,31.95,20.0,4,1,27.36,1,12.56,2.0,36.24074562
6/24/2022,4,3,3,3,297.0,291,74.0,302.54,64.61,0.0,1,0,61.78,4,10.04,5.0,68.79639409
6/24/2022,4,4,3,3,164.0,102,63.0,93.12,37.36,5.0,1,0,37.99,1,7.18,5.0,37.33618039
6/24/2022,4,5,3,3,192.0,20,191.0,29.96,72.69,20.0,3,1,67.99,1,14.95,2.0,41.64916561
6/24/2022,4,6,2,2,304.0,111,153.0,116.04,88.35,20.0,1,0,91.22,2,3.48,2.0,35.57975443
6/24/2022,4,7,2,3,382.0,306,22.0,304.82,28.17,15.0,1,0,24.58,1,5.88,5.0,50.56937754
6/24/2022,4,8,2,2,454.0,433,39.0,429.39,75.76,5.0,2,1,70.81,3,8.31,5.0,31.85801651
6/24/2022,4,9,2,2,207.0,141,85.0,140.9,84.67,15.0,1,0,87.65,3,5.06,5.0,67.95542149
6/24/2022,4,10,2,4,237.0,224,127.0,230.74,48.63,20.0,4,1,49.0,2,4.74,5.0,57.36932106
6/24/2022,4,11,2,4,316.0,207,138.0,217.31,84.15,0.0,2,1,86.47,2,3.97,5.0,31.37554084
6/24/2022,4,12,2,3,122.0,95,199.0,109.47,65.52,5.0,4,0,69.56,4,3.68,2.0,50.80272085
6/24/2022,4,13,2,1,203.0,126,149.0,118.93,55.9,10.0,4,1,57.01,2,3.17,2.0,51.86841117
6/24/2022,4,14,1,1,90.0,20,138.0,20.44,10.99,10.0,3,1,8.76,2,3.99,2.0,67.57995766
6/24/2022,4,15,1,1,185.0,63,40.0,60.93,84.73,5.0,1,1,86.94,4,7.36,5.0,33.53970008
6/24/2022,4,16,1,4,337.0,147,119.0,142.31,80.75,20.0,1,0,84.03,2,5.68,5.0,63.14950037
6/24/2022,4,17,1,4,114.0,10,182.0,8.03,98.73,5.0,1,1,99.35,3,7.39,2.0,35.636969
6/24/2022,4,18,1,1,424.0,2,24.0,7.56,64.12,20.0,2,1,60.01,2,5.42,2.0,32.98202575
6/24/2022,4,19,1,4,495.0,239,43.0,247.63,29.16,15.0,4,1,29.66,2,7.66,5.0,58.27429375
6/24/2022,4,20,1,1,251.0,135,83.0,134.27,96.28,20.0,1,1,97.51,3,6.94,5.0,60.85081387
6/24/2022,5,1,3,1,61.0,38,80.0,38.7,25.96,5.0,4,1,28.02,2,10.16,2.0,44.98160475
6/24/2022,5,2,3,2,75.0,26,184.0,31.76,39.07,20.0,1,0,41.57,4,5.03,2.0,36.23978081
6/24/2022,5,3,3,2,140.0,85,69.0,96.26,42.77,10.0,3,0,47.65,3,14.93,5.0,58.32290311
6/24/2022,5,4,3,2,102.0,37,62.0,40.11,99.67,15.0,1,1,100.51,2,11.93,2.0,38.49356443
6/24/2022,5,5,3,1,357.0,126,189.0,120.49,16.12,15.0,2,1,14.07,3,14.77,2.0,42.16968972
6/24/2022,5,6,2,1,140.0,128,91.0,121.82,93.85,5.0,2,0,91.52,1,8.09,5.0,54.47411579
6/24/2022,5,7,2,4,430.0,196,43.0,205.7,40.45,0.0,1,0,36.04,3,8.03,5.0,37.98695129
6/24/2022,5,8,2,2,230.0,141,29.0,145.46,75.33,0.0,1,1,71.39,2,3.04,5.0,31.85801651
6/24/2022,5,9,2,2,426.0,391,146.0,409.17,76.82,5.0,1,1,80.56,3,4.62,5.0,67.95542149
6/24/2022,5,10,2,1,159.0,153,133.0,149.54,20.02,20.0,3,1,18.11,3,5.56,5.0,42.18455077
6/24/2022,5,11,2,4,79.0,41,114.0,41.06,98.12,10.0,2,0,100.93,2,9.28,2.0,31.37554084
6/24/2022,5,12,2,4,318.0,248,147.0,256.07,98.94,5.0,3,0,101.11,4,9.55,5.0,42.46844304
6/24/2022,5,13,2,4,350.0,178,78.0,168.12,53.57,5.0,4,1,57.62,4,8.53,5.0,68.78338511
6/24/2022,5,14,1,4,118.0,64,53.0,72.63,81.46,15.0,3,0,80.96,1,7.17,5.0,53.91599915
6/24/2022,5,15,1,4,64.0,7,60.0,14.03,35.24,20.0,3,0,33.89,3,7.81,2.0,31.80909156
6/24/2022,5,16,1,4,435.0,39,145.0,34.69,85.61,20.0,1,0,83.7,1,4.96,2.0,63.14950037
6/24/2022,5,17,1,3,456.0,417,108.0,426.54,84.09,15.0,3,1,82.68,3,5.88,5.0,62.08787923
6/24/2022,5,18,1,1,84.0,50,148.0,61.68,23.8,10.0,3,0,24.18,3,5.97,2.0,32.98202575
6/24/2022,5,19,1,3,339.0,189,59.0,203.01,27.22,20.0,3,1,25.7,2,3.96,5.0,59.16028672
6/24/2022,5,20,1,2,125.0,125,70.0,133.63,49.04,15.0,2,0,46.44,1,5.24,5.0,32.96178607
6/25/2022,1,1,3,1,454.0,202,109.0,199.67,19.9,5.0,4,1,17.02,3,9.89,5.0,44.98160475
6/25/2022,1,2,3,2,348.0,193,170.0,195.19,50.14,5.0,4,0,47.07,2,5.0,5.0,36.23978081
6/25/2022,1,3,3,3,70.0,17,72.0,28.13,63.43,15.0,4,1,58.64,3,7.61,2.0,68.79639409
6/25/2022,1,4,3,2,446.0,104,44.0,97.22,65.16,0.0,1,0,62.32,1,12.41,5.0,38.49356443
6/25/2022,1,5,3,4,194.0,119,112.0,133.79,12.36,5.0,4,0,9.54,1,6.4,5.0,47.27780075
6/25/2022,1,6,2,4,252.0,248,64.0,241.13,26.26,20.0,3,0,26.89,4,5.77,5.0,41.68578594
6/25/2022,1,7,2,1,216.0,169,163.0,172.18,78.3,15.0,4,1,81.19,3,7.27,5.0,48.24279937
6/25/2022,1,8,2,2,231.0,38,144.0,33.11,34.04,20.0,4,1,32.63,2,7.27,2.0,31.85801651
6/25/2022,1,9,2,1,274.0,131,126.0,124.15,55.01,10.0,2,1,51.65,4,9.84,2.0,32.60206372
6/25/2022,1,10,2,4,495.0,76,104.0,77.56,32.42,15.0,1,0,37.38,4,6.55,2.0,57.36932106
6/25/2022,1,11,2,2,405.0,118,70.0,132.97,59.15,15.0,2,1,62.41,2,7.94,5.0,49.8070764
6/25/2022,1,12,2,3,287.0,266,86.0,266.23,50.62,0.0,1,0,54.84,2,6.81,5.0,50.80272085
6/25/2022,1,13,2,2,163.0,52,66.0,54.61,15.92,0.0,3,0,17.71,3,8.04,2.0,37.39417822
6/25/2022,1,14,1,4,112.0,3,136.0,10.91,97.78,15.0,3,0,93.08,4,2.58,2.0,53.91599915
6/25/2022,1,15,1,4,214.0,31,95.0,42.86,11.42,10.0,3,0,10.93,2,5.63,2.0,31.80909156
6/25/2022,1,16,1,3,177.0,82,167.0,85.52,13.09,5.0,1,1,10.74,2,7.98,2.0,44.27013307
6/25/2022,1,17,1,2,496.0,110,40.0,109.96,73.56,5.0,2,1,75.01,1,2.75,5.0,51.70784333
6/25/2022,1,18,1,3,57.0,32,29.0,28.02,26.01,20.0,3,0,22.68,3,4.39,2.0,37.94862726
6/25/2022,1,19,1,1,476.0,270,170.0,283.07,17.16,15.0,1,0,18.77,2,7.3,5.0,30.22088468
6/25/2022,1,20,1,3,136.0,28,47.0,32.17,68.98,15.0,2,0,72.66,2,7.8,2.0,34.63476238
6/25/2022,2,1,3,2,307.0,291,197.0,297.43,88.84,15.0,2,1,90.23,3,12.31,5.0,68.02857226
6/25/2022,2,2,3,3,320.0,219,144.0,217.07,98.73,10.0,3,1,99.31,4,13.55,5.0,64.64704583
6/25/2022,2,3,3,4,337.0,304,127.0,295.84,60.61,5.0,2,1,64.37,2,8.32,5.0,30.82337977
6/25/2022,2,4,3,4,482.0,204,190.0,205.62,85.2,5.0,4,1,83.63,4,5.46,5.0,37.27299869
6/25/2022,2,5,3,1,243.0,176,136.0,182.74,18.81,20.0,4,0,17.23,1,14.01,5.0,42.16968972
6/25/2022,2,6,2,3,176.0,149,84.0,141.18,15.23,20.0,1,0,13.73,1,3.86,5.0,44.65447373
6/25/2022,2,7,2,3,190.0,177,191.0,179.7,23.18,0.0,4,0,25.48,3,3.59,2.0,50.56937754
6/25/2022,2,8,2,1,200.0,125,71.0,144.97,45.28,15.0,4,1,41.27,4,3.31,5.0,53.69658275
6/25/2022,2,9,2,2,304.0,23,84.0,35.01,26.47,0.0,4,0,29.01,3,6.4,2.0,67.95542149
6/25/2022,2,10,2,3,189.0,7,184.0,20.02,41.82,15.0,2,1,45.45,2,9.41,2.0,47.60609975
6/25/2022,2,11,2,2,358.0,168,74.0,185.72,44.8,5.0,2,1,48.17,1,4.42,5.0,49.8070764
6/25/2022,2,12,2,1,483.0,111,34.0,123.92,19.27,15.0,2,1,24.25,1,3.85,5.0,40.35119926
6/25/2022,2,13,2,4,90.0,84,36.0,74.99,29.19,5.0,2,0,26.91,4,7.67,5.0,68.78338511
6/25/2022,2,14,1,4,389.0,196,166.0,200.57,30.78,20.0,1,1,31.85,2,5.68,5.0,53.91599915
6/25/2022,2,15,1,4,60.0,55,101.0,53.06,42.63,10.0,3,0,45.46,2,4.76,2.0,31.80909156
6/25/2022,2,16,1,2,305.0,238,30.0,236.49,16.62,15.0,2,1,14.29,3,2.12,5.0,40.85396127
6/25/2022,2,17,1,2,308.0,7,98.0,18.68,48.69,20.0,2,0,53.64,3,5.94,2.0,51.70784333
6/25/2022,2,18,1,4,278.0,5,140.0,15.74,29.75,5.0,2,0,34.0,2,4.58,2.0,60.88979077
6/25/2022,2,19,1,4,400.0,63,140.0,59.16,50.93,5.0,1,0,49.85,4,5.82,2.0,58.27429375
6/25/2022,2,20,1,4,195.0,180,152.0,190.11,62.17,15.0,2,0,63.67,2,3.53,5.0,44.33862914
6/25/2022,3,1,3,2,248.0,52,128.0,56.12,82.64,10.0,2,1,83.83,4,8.3,2.0,68.02857226
6/25/2022,3,2,3,2,345.0,211,141.0,215.72,27.25,15.0,4,1,27.65,2,6.4,5.0,36.23978081
6/25/2022,3,3,3,4,159.0,126,38.0,134.41,68.29,20.0,2,0,72.53,4,8.51,5.0,30.82337977
6/25/2022,3,4,3,4,97.0,70,137.0,71.65,35.54,15.0,1,0,35.1,2,5.5,2.0,37.27299869
6/25/2022,3,5,3,2,114.0,44,148.0,55.5,73.12,10.0,1,0,77.23,4,7.5,2.0,50.99025727
6/25/2022,3,6,2,3,339.0,30,28.0,37.22,68.04,0.0,2,1,66.02,3,3.18,5.0,44.65447373
6/25/2022,3,7,2,1,114.0,100,145.0,107.13,59.73,20.0,1,0,60.72,1,9.78,2.0,48.24279937
6/25/2022,3,8,2,2,353.0,333,178.0,324.82,40.03,15.0,1,0,36.47,4,6.04,5.0,31.85801651
6/25/2022,3,9,2,3,476.0,65,41.0,68.75,25.2,0.0,4,0,20.75,1,4.73,5.0,62.33589392
