ds,Store_ID,Product_ID,Category_Code,Region_Code,y,Price,Discount,Weather_Code,Promotion,Competitor_Pricing,Seasonality_Code
2022-05-24,1,13,1,0,72,20.14,5,0,0,21.76,3
2022-05-24,1,14,2,2,74,13.7,0,0,0,15.19,2
2022-05-24,1,15,2,2,192,79.94,15,0,1,82.28,0
2022-05-24,1,16,2,1,331,14.22,20,0,1,12.25,2
2022-05-24,1,17,2,3,52,43.96,0,0,0,39.7,2
2022-05-24,1,18,2,2,133,62.39,0,2,0,63.58,2
2022-05-24,1,19,2,3,133,20.86,0,3,1,23.5,1
2022-05-24,1,20,2,3,71,84.09,10,0,0,88.15,1
2022-05-24,2,1,0,2,67,98.95,0,2,1,101.38,0
2022-05-24,2,2,0,3,136,14.74,20,0,1,16.27,3
2022-05-24,2,3,0,3,160,87.85,15,0,1,90.04,1
2022-05-24,2,4,0,1,91,34.7,5,2,0,39.03,0
2022-05-24,2,5,0,2,186,13.7,10,0,1,18.53,1
2022-05-24,2,6,1,1,212,96.76,20,1,0,93.09,2
2022-05-24,2,7,1,1,477,90.79,10,0,0,93.51,2
2022-05-24,2,8,1,3,34,58.54,0,3,1,55.65,2
2022-05-24,2,9,1,0,38,91.24,5,0,1,92.15,1
2022-05-24,2,10,1,1,91,95.99,10,1,1,96.04,2
2022-05-24,2,11,1,0,26,20.17,0,2,1,22.77,3
2022-05-24,2,12,1,1,111,92.76,10,1,1,93.41,0
2022-05-24,2,13,1,1,431,17.84,0,2,1,20.55,1
2022-05-24,2,14,2,2,73,40.95,0,2,1,39.49,3
2022-05-24,2,15,2,2,21,90.29,0,2,1,88.15,0
2022-05-24,2,16,2,3,26,77.08,5,3,1,74.34,0
2022-05-24,2,17,2,1,230,39.82,20,2,0,44.79,2
2022-05-24,2,18,2,1,93,79.05,0,1,1,81.9,3
2022-05-24,2,19,2,3,20,23.54,5,2,1,24.01,0
2022-05-24,2,20,2,0,266,84.91,0,0,1,85.1,1
2022-05-24,3,1,0,1,11,78.03,20,0,1,77.42,0
2022-05-24,3,2,0,2,19,27.03,5,2,0,30.21,3
2022-05-24,3,3,0,2,205,98.45,10,2,1,103.25,1
2022-05-24,3,4,0,2,212,21.96,10,1,1,26.73,2
2022-05-24,3,5,0,0,139,73.97,10,3,1,70.29,2
2022-05-24,3,6,1,1,349,19.55,15,0,1,23.21,3
2022-05-24,3,7,1,3,57,82.67,0,1,0,80.8,3
2022-05-24,3,8,1,3,85,33.17,10,1,1,28.35,2
2022-05-24,3,9,1,2,31,50.02,15,3,0,47.81,1
2022-05-24,3,10,1,3,158,22.3,20,0,1,25.44,0
2022-05-24,3,11,1,0,66,97.05,0,0,0,96.96,1
2022-05-24,3,12,1,1,346,34.66,20,1,0,35.64,0
2022-05-24,3,13,1,0,29,96.05,5,3,0,91.93,1
2022-05-24,3,14,2,3,41,94.48,0,1,0,91.77,2
2022-05-24,3,15,2,0,133,88.22,15,3,0,87.91,1
2022-05-24,3,16,2,1,83,25.85,5,0,0,21.87,2
2022-05-24,3,17,2,3,181,50.4,5,1,0,53.66,3
2022-05-24,3,18,2,2,92,75.91,10,0,1,76.6,2
2022-05-24,3,19,2,1,288,12.75,15,0,1,11.04,0
2022-05-24,3,20,2,2,148,94.61,20,1,0,92.37,1
2022-05-24,4,1,0,3,34,41.26,15,2,0,37.98,3
2022-05-24,4,2,0,1,84,43.5,20,2,0,46.57,0
2022-05-24,4,3,0,1,221,70.34,10,0,0,69.68,1
2022-05-24,4,4,0,2,141,24.55,5,1,0,22.05,1
2022-05-24,4,5,0,0,134,91.44,15,2,0,95.24,0
2022-05-24,4,6,1,0,157,12.11,5,1,1,16.11,3
2022-05-24,4,7,1,3,121,24.61,0,0,0,20.56,3
2022-05-24,4,8,1,1,234,56.03,15,1,1,51.54,2
2022-05-24,4,9,1,3,80,71.69,20,2,1,67.29,0
2022-05-24,4,10,1,2,307,16.91,15,3,1,19.14,3
2022-05-24,4,11,1,0,285,29.17,10,1,0,31.65,1
2022-05-24,4,12,1,1,86,51.47,20,2,1,49.8,1
2022-05-24,4,13,1,2,336,12.38,5,0,0,16.23,1
2022-05-24,4,14,2,1,63,31.12,20,1,0,26.25,2
2022-05-24,4,15,2,1,117,66.95,10,3,0,65.18,0
2022-05-24,4,16,2,1,116,54.68,10,2,1,55.07,1
2022-05-24,4,17,2,0,18,35.0,15,3,1,37.32,2
2022-05-24,4,18,2,2,12,62.04,5,2,1,65.29,2
2022-05-24,4,19,2,2,210,45.58,15,0,1,46.53,1
2022-05-24,4,20,2,0,89,99.45,5,3,1,97.38,3
2022-05-24,5,1,0,0,359,80.07,10,2,1,82.76,0
2022-05-24,5,2,0,3,10,68.33,20,1,0,66.44,0
2022-05-24,5,3,0,0,49,99.01,10,1,0,100.03,1
2022-05-24,5,4,0,3,154,55.42,0,0,1,54.72,1
2022-05-24,5,5,0,3,83,89.96,0,0,1,85.22,2
2022-05-24,5,6,1,2,64,96.16,20,0,1,91.79,1
2022-05-24,5,7,1,3,241,96.1,15,3,0,95.39,2
2022-05-24,5,8,1,0,27,28.03,20,2,1,29.74,2
2022-05-24,5,9,1,3,47,79.36,0,0,1,78.93,3
2022-05-24,5,10,1,3,419,22.79,20,3,0,25.92,1
2022-05-24,5,11,1,1,106,11.68,15,3,1,14.43,2
2022-05-24,5,12,1,3,42,97.09,10,3,1,100.66,3
2022-05-24,5,13,1,3,86,22.09,0,2,0,24.28,0
2022-05-24,5,14,2,3,5,71.07,0,1,0,68.42,1
2022-05-24,5,15,2,3,32,37.84,10,1,0,41.63,2
2022-05-24,5,16,2,2,46,97.96,5,0,1,99.17,3
2022-05-24,5,17,2,0,98,52.41,20,1,1,53.49,0
2022-05-24,5,18,2,3,210,44.4,20,2,0,46.24,1
2022-05-24,5,19,2,1,97,99.13,15,0,1,94.73,3
2022-05-24,5,20,2,1,59,63.98,10,0,0,60.81,1
2022-05-25,1,1,0,3,68,45.81,10,2,0,43.73,0
2022-05-25,1,2,0,1,319,16.94,0,3,1,16.24,0
2022-05-25,1,3,0,3,37,44.51,10,3,1,47.6,2
2022-05-25,1,4,0,2,70,11.86,5,1,0,8.19,3
2022-05-25,1,5,0,2,305,85.14,20,3,0,83.06,3
2022-05-25,1,6,1,0,160,19.36,20,2,1,18.48,2
2022-05-25,1,7,1,1,354,14.08,5,3,0,13.46,1
2022-05-25,1,8,1,2,398,46.36,10,0,1,44.37,0
2022-05-25,1,9,1,3,33,43.37,15,0,1,43.72,0
2022-05-25,1,10,1,2,139,44.99,10,2,0,43.85,2
2022-05-25,1,11,1,1,8,56.9,5,0,1,53.17,3
2022-05-25,1,12,1,1,64,93.2,0,0,1,88.73,3
2022-05-25,1,13,1,2,129,53.65,5,0,0,56.21,3
2022-05-25,1,14,2,0,84,46.8,0,0,1,42.05,2
2022-05-25,1,15,2,1,164,58.86,15,0,1,63.18,3
2022-05-25,1,16,2,2,157,16.77,15,3,0,12.09,2
2022-05-25,1,17,2,2,181,49.31,0,0,1,46.19,3
2022-05-25,1,18,2,3,10,82.16,20,3,1,79.67,1
2022-05-25,1,19,2,0,31,59.26,15,0,0,55.65,2
2022-05-25,1,20,2,1,244,86.9,5,3,1,89.16,0
2022-05-25,2,1,0,3,161,10.96,15,3,0,9.5,3
2022-05-25,2,2,0,2,69,55.04,0,3,0,53.45,3
2022-05-25,2,3,0,1,29,57.58,5,0,0,53.16,1
2022-05-25,2,4,0,3,64,77.93,5,0,1,81.92,2
2022-05-25,2,5,0,0,345,60.31,5,1,1,60.13,3
2022-05-25,2,6,1,0,98,91.59,5,1,1,87.51,0
2022-05-25,2,7,1,1,83,69.73,15,0,0,72.84,2
2022-05-25,2,8,1,2,92,65.33,20,1,1,68.93,2
2022-05-25,2,9,1,0,127,89.57,20,3,1,88.99,1
2022-05-25,2,10,1,0,27,25.75,0,3,0,25.16,3
2022-05-25,2,11,1,1,84,58.32,20,1,1,62.3,0
2022-05-25,2,12,1,2,72,45.34,20,1,1,48.95,1
2022-05-25,2,13,1,1,308,79.42,10,3,1,78.27,2
2022-05-25,2,14,2,2,18,99.03,10,0,1,101.58,1
2022-05-25,2,15,2,0,192,36.72,10,2,1,33.05,0
2022-05-25,2,16,2,2,90,56.87,0,1,1,58.66,2
2022-05-25,2,17,2,3,297,75.59,15,2,0,77.99,3
2022-05-25,2,18,2,0,224,30.82,20,0,1,35.59,1
2022-05-25,2,19,2,2,389,75.76,15,1,1,73.39,3
2022-05-25,2,20,2,2,283,17.79,15,3,1,20.85,2
2022-05-25,3,1,0,0,50,91.63,0,1,1,91.56,1
2022-05-25,3,2,0,1,108,30.87,10,3,0,28.17,1
2022-05-25,3,3,0,0,199,69.35,20,2,0,65.9,3
2022-05-25,3,4,0,1,49,43.9,10,0,0,39.52,3
2022-05-25,3,5,0,3,64,43.52,5,3,0,40.96,2
2022-05-25,3,6,1,3,263,34.35,20,1,0,34.26,3
2022-05-25,3,7,1,2,93,26.9,0,2,0,24.22,2
2022-05-25,3,8,1,2,63,51.13,5,3,0,51.91,3
2022-05-25,3,9,1,1,409,36.71,15,1,0,34.24,2
2022-05-25,3,10,1,2,92,69.99,15,3,1,74.45,3
2022-05-25,3,11,1,3,46,28.78,0,0,1,31.57,0
2022-05-25,3,12,1,1,2,90.35,0,2,0,94.22,1
2022-05-25,3,13,1,2,13,35.52,0,1,0,32.73,0
2022-05-25,3,14,2,2,363,97.86,0,1,0,97.07,1
2022-05-25,3,15,2,1,186,59.39,0,0,1,60.89,0
2022-05-25,3,16,2,2,50,10.98,15,0,0,15.63,1
2022-05-25,3,17,2,2,54,92.54,20,2,1,89.5,0
2022-05-25,3,18,2,3,9,53.95,15,2,1,52.07,0
2022-05-25,3,19,2,1,247,62.67,0,2,0,60.54,1
2022-05-25,3,20,2,3,284,36.17,5,0,1,40.04,3
2022-05-25,4,1,0,2,302,54.48,20,2,0,58.34,2
2022-05-25,4,2,0,3,21,76.31,20,1,0,77.86,3
2022-05-25,4,3,0,0,203,85.82,5,1,1,82.95,2
2022-05-25,4,4,0,2,46,74.12,15,3,0,69.34,1
2022-05-25,4,5,0,1,302,77.28,15,2,1,78.66,1
2022-05-25,4,6,1,1,11,53.04,20,3,1,54.58,0
2022-05-25,4,7,1,2,16,11.33,0,3,1,8.32,0
2022-05-25,4,8,1,1,316,26.29,0,0,1,26.56,3
2022-05-25,4,9,1,3,155,44.89,5,1,1,48.67,0
2022-05-25,4,10,1,2,159,54.48,15,0,1,57.0,0
2022-05-25,4,11,1,0,271,82.97,0,2,0,87.15,0
2022-05-25,4,12,1,0,178,65.06,20,0,1,69.96,1
2022-05-25,4,13,1,0,134,92.95,10,2,1,92.98,2
2022-05-25,4,14,2,2,205,29.87,5,1,0,25.02,2
2022-05-25,4,15,2,0,114,75.3,15,0,0,70.49,2
2022-05-25,4,16,2,1,84,77.08,20,2,1,74.42,1
2022-05-25,4,17,2,0,152,29.23,20,2,0,32.57,3
2022-05-25,4,18,2,0,283,99.58,5,2,0,100.85,2
2022-05-25,4,19,2,2,292,63.99,0,0,1,67.19,1
2022-05-25,4,20,2,1,65,39.29,10,2,0,36.87,3
2022-05-25,5,1,0,0,11,24.59,10,0,0,23.0,3
2022-05-25,5,2,0,1,179,85.55,5,1,1,87.21,1
2022-05-25,5,3,0,3,16,88.8,0,1,1,91.5,1
2022-05-25,5,4,0,2,13,75.58,10,1,0,77.68,2
2022-05-25,5,5,0,3,11,65.16,5,1,0,66.86,1
2022-05-25,5,6,1,3,62,49.78,20,3,1,51.59,2
2022-05-25,5,7,1,2,246,13.97,10,3,0,12.41,0
2022-05-25,5,8,1,0,16,17.24,10,0,0,15.64,2
2022-05-25,5,9,1,2,144,30.05,0,2,0,29.59,2
2022-05-25,5,10,1,1,37,93.5,5,2,1,97.4,0
2022-05-25,5,11,1,3,248,65.13,20,1,0,61.32,1
2022-05-25,5,12,1,1,70,97.06,15,0,1,96.78,1
2022-05-25,5,13,1,1,99,80.6,10,1,0,81.89,1
2022-05-25,5,14,2,3,235,86.32,20,1,0,88.0,2
2022-05-25,5,15,2,0,72,28.11,0,3,0,24.17,0
2022-05-25,5,16,2,0,270,52.62,10,3,1,50.1,3
2022-05-25,5,17,2,3,26,66.32,20,3,0,70.86,3
2022-05-25,5,18,2,3,0,47.7,5,1,0,49.29,1
2022-05-25,5,19,2,1,63,65.97,5,2,0,69.33,0
2022-05-25,5,20,2,1,47,84.17,0,2,1,86.03,1
2022-05-26,1,1,0,2,200,14.76,5,0,1,14.03,2
2022-05-26,1,2,0,1,15,46.19,10,1,1,44.65,0
2022-05-26,1,3,0,0,232,10.7,20,0,1,6.7,2
2022-05-26,1,4,0,1,100,72.53,20,2,0,75.36,1
2022-05-26,1,5,0,1,94,92.3,20,1,1,88.81,1
2022-05-26,1,6,1,2,95,61.58,15,0,0,59.7,3
2022-05-26,1,7,1,1,162,75.11,10,2,1,71.21,3
2022-05-26,1,8,1,2,317,19.91,10,0,0,19.29,0
2022-05-26,1,9,1,2,47,81.39,0,0,1,81.97,3
2022-05-26,1,10,1,3,128,20.83,5,2,0,24.06,0
2022-05-26,1,11,1,1,26,85.32,20,0,0,84.52,2
2022-05-26,1,12,1,3,75,76.89,5,1,0,73.37,2
2022-05-26,1,13,1,1,49,90.94,0,2,0,93.59,1
2022-05-26,1,14,2,0,138,60.13,0,2,0,63.36,2
2022-05-26,1,15,2,2,90,12.54,20,3,1,11.87,1
2022-05-26,1,16,2,0,147,90.55,10,0,1,87.93,1
2022-05-26,1,17,2,0,209,14.78,10,1,1,10.76,1
2022-05-26,1,18,2,1,187,29.44,10,1,1,28.09,2
2022-05-26,1,19,2,1,26,14.23,15,0,1,19.01,0
2022-05-26,1,20,2,2,269,53.93,10,0,1,56.0,0
2022-05-26,2,1,0,0,18,30.29,0,0,0,26.07,0
2022-05-26,2,2,0,2,67,84.21,0,1,0,85.77,3
2022-05-26,2,3,0,2,65,82.79,0,0,0,80.27,0
2022-05-26,2,4,0,1,101,67.25,15,1,0,63.69,2
2022-05-26,2,5,0,3,29,57.92,15,0,1,54.52,1
2022-05-26,2,6,1,3,58,94.42,5,3,0,96.09,3
2022-05-26,2,7,1,2,1,80.56,5,2,0,77.67,2
2022-05-26,2,8,1,1,216,69.11,20,2,1,72.03,3
2022-05-26,2,9,1,1,112,98.37,5,3,1,95.55,1
2022-05-26,2,10,1,3,437,77.01,0,2,0,82.01,3
2022-05-26,2,11,1,0,228,15.25,10,3,0,17.65,0
2022-05-26,2,12,1,3,196,17.93,10,1,1,16.93,3
2022-05-26,2,13,1,2,43,36.78,0,3,1,34.06,3
2022-05-26,2,14,2,2,281,74.44,15,2,1,78.45,3
2022-05-26,2,15,2,3,1,39.89,20,1,0,42.2,2
2022-05-26,2,16,2,2,13,30.48,20,2,1,28.5,0
2022-05-26,2,17,2,0,131,11.45,20,1,1,12.99,0
2022-05-26,2,18,2,2,161,57.82,10,3,0,61.04,3
2022-05-26,2,19,2,1,121,98.69,10,2,0,103.18,1
2022-05-26,2,20,2,2,150,52.92,20,2,0,56.42,3
2022-05-26,3,1,0,1,125,78.28,20,0,1,74.66,0
2022-05-26,3,2,0,3,92,95.51,15,1,1,98.93,1
2022-05-26,3,3,0,0,269,65.48,10,3,0,64.05,2
2022-05-26,3,4,0,1,180,73.52,15,2,1,69.44,1
2022-05-26,3,5,0,0,299,99.15,15,1,0,103.01,0
2022-05-26,3,6,1,0,364,20.75,5,0,1,16.64,3
2022-05-26,3,7,1,1,46,44.77,0,3,0,47.64,0
2022-05-26,3,8,1,2,56,79.51,5,0,1,83.2,3
2022-05-26,3,9,1,1,132,21.89,0,2,1,17.56,0
2022-05-26,3,10,1,3,160,25.68,20,0,1,28.43,0
2022-05-26,3,11,1,2,171,80.04,0,3,1,75.27,3
2022-05-26,3,12,1,3,289,95.29,10,0,0,99.55,3
2022-05-26,3,13,1,3,254,49.05,20,0,0,47.86,1
2022-05-26,3,14,2,3,135,60.06,20,3,1,60.66,0
2022-05-26,3,15,2,0,89,66.78,0,0,0,68.48,1
2022-05-26,3,16,2,0,359,96.9,5,2,0,98.88,1
2022-05-26,3,17,2,2,263,59.69,5,1,1,64.16,2
2022-05-26,3,18,2,3,80,48.4,20,3,1,43.95,3
2022-05-26,3,19,2,1,263,53.46,5,3,0,49.77,1
2022-05-26,3,20,2,0,4,33.09,20,0,0,30.66,0
2022-05-26,4,1,0,2,296,58.41,10,1,0,56.21,0
2022-05-26,4,2,0,1,316,16.43,0,0,1,12.18,2
2022-05-26,4,3,0,1,20,77.9,5,2,1,79.22,2
2022-05-26,4,4,0,3,38,16.78,20,2,0,19.81,1
2022-05-26,4,5,0,0,372,80.35,0,0,0,81.17,2
2022-05-26,4,6,1,1,227,99.6,5,2,1,99.5,2
2022-05-26,4,7,1,0,33,49.34,15,2,0,48.9,0
2022-05-26,4,8,1,1,159,50.89,5,1,0,48.36,3
2022-05-26,4,9,1,3,192,21.39,5,3,1,17.8,2
2022-05-26,4,10,1,2,23,76.86,0,3,0,80.35,2
2022-05-26,4,11,1,1,124,28.84,0,0,1,31.31,3
2022-05-26,4,12,1,0,234,26.68,10,1,1,23.65,3
2022-05-26,4,13,1,3,80,89.11,20,2,1,84.98,0
2022-05-26,4,14,2,2,50,88.54,5,0,1,89.71,0
2022-05-26,4,15,2,2,147,89.82,15,2,1,89.63,1
2022-05-26,4,16,2,2,98,94.77,20,3,0,96.79,0
2022-05-26,4,17,2,2,135,92.24,15,3,1,94.95,0
2022-05-26,4,18,2,3,79,37.65,10,0,1,32.89,1
2022-05-26,4,19,2,2,214,47.63,15,1,1,49.78,1
2022-05-26,4,20,2,2,86,61.26,0,2,1,63.44,3
2022-05-26,5,1,0,3,277,57.4,15,0,1,52.9,0
2022-05-26,5,2,0,0,47,39.74,10,3,0,44.02,2
2022-05-26,5,3,0,1,459,57.85,15,0,1,61.27,2
2022-05-26,5,4,0,3,85,53.01,5,0,0,54.57,2
2022-05-26,5,5,0,3,313,77.59,0,3,1,76.52,2
2022-05-26,5,6,1,3,110,63.15,20,3,0,62.74,2
2022-05-26,5,7,1,2,77,84.48,0,1,1,84.34,3
2022-05-26,5,8,1,1,29,94.23,20,2,1,96.48,3
2022-05-26,5,9,1,1,340,20.08,10,3,0,16.79,1
2022-05-26,5,10,1,2,157,23.27,15,3,1,23.54,3
2022-05-26,5,11,1,1,103,37.67,10,1,1,36.47,2
2022-05-26,5,12,1,2,101,61.96,0,1,1,63.31,2
2022-05-26,5,13,1,3,4,41.45,5,3,0,42.7,1
2022-05-26,5,14,2,3,15,86.94,0,1,0,91.89,2
2022-05-26,5,15,2,1,221,32.96,0,2,1,32.98,1
2022-05-26,5,16,2,3,215,75.78,10,0,0,76.06,1
2022-05-26,5,17,2,0,104,66.72,10,0,1,71.43,0
2022-05-26,5,18,2,3,363,88.39,5,2,0,84.16,3
2022-05-26,5,19,2,1,172,92.01,15,2,0,93.13,3
2022-05-26,5,20,2,0,170,62.03,20,0,1,65.52,3
2022-05-27,1,1,0,1,32,19.35,5,2,1,24.18,1
2022-05-27,1,2,0,0,103,15.56,5,1,0,11.11,3
2022-05-27,1,3,0,2,31,43.5,5,3,0,45.44,3
2022-05-27,1,4,0,0,162,32.41,15,2,1,28.61,0
2022-05-27,1,5,0,1,158,75.31,0,1,1,78.99,2
2022-05-27,1,6,1,1,123,84.21,0,2,0,88.96,0
2022-05-27,1,7,1,3,91,21.33,10,0,0,19.48,2
2022-05-27,1,8,1,1,54,36.48,20,1,1,39.15,2
2022-05-27,1,9,1,0,210,98.82,15,1,1,103.24,0
2022-05-27,1,10,1,0,40,64.01,20,0,1,67.77,0
2022-05-27,1,11,1,0,1,30.53,0,2,1,26.66,0
2022-05-27,1,12,1,2,46,30.55,5,2,0,29.72,1
2022-05-27,1,13,1,1,136,79.28,0,2,0,75.11,3
2022-05-27,1,14,2,2,151,27.57,15,1,0,30.26,2
2022-05-27,1,15,2,1,19,43.01,5,2,1,47.7,0
2022-05-27,1,16,2,3,11,82.02,20,1,1,82.8,3
2022-05-27,1,17,2,2,382,39.27,5,2,0,42.52,0
2022-05-27,1,18,2,2,26,94.26,0,3,1,93.21,1
2022-05-27,1,19,2,0,147,50.17,5,3,0,48.12,1
2022-05-27,1,20,2,3,5,62.64,15,0,0,66.11,3
2022-05-27,2,1,0,1,69,26.92,20,0,0,27.51,1
2022-05-27,2,2,0,1,30,17.42,15,0,1,19.18,0
2022-05-27,2,3,0,1,138,62.14,10,3,1,63.89,2
2022-05-27,2,4,0,3,145,42.96,10,3,1,47.72,0
2022-05-27,2,5,0,2,45,92.14,15,0,1,96.51,2
2022-05-27,2,6,1,1,150,95.11,20,0,0,91.77,1
2022-05-27,2,7,1,0,209,93.59,5,0,1,90.77,1
2022-05-27,2,8,1,2,405,18.82,20,0,0,14.8,0
2022-05-27,2,9,1,3,34,55.6,15,0,1,57.22,1
2022-05-27,2,10,1,2,279,42.09,20,1,0,45.99,0
2022-05-27,2,11,1,3,112,86.12,5,1,0,85.32,0
2022-05-27,2,12,1,1,175,56.31,15,1,1,59.24,1
2022-05-27,2,13,1,3,77,39.01,10,2,0,42.93,0
2022-05-27,2,14,2,3,27,95.68,15,3,1,90.98,1
2022-05-27,2,15,2,0,100,28.16,5,0,1,32.22,0
2022-05-27,2,16,2,0,205,79.96,20,2,1,81.13,0
2022-05-27,2,17,2,2,86,27.07,20,0,0,28.14,2
2022-05-27,2,18,2,2,2,44.4,5,3,0,43.42,3
2022-05-27,2,19,2,0,96,74.11,5,2,1,73.88,0
2022-05-27,2,20,2,0,104,59.11,15,2,0,56.26,2
2022-05-27,3,1,0,1,52,64.59,20,0,0,68.93,2
2022-05-27,3,2,0,1,167,33.67,0,2,1,34.25,1
2022-05-27,3,3,0,2,140,20.7,0,0,1,19.82,1
2022-05-27,3,4,0,3,71,77.27,0,2,1,79.31,3
2022-05-27,3,5,0,2,225,28.73,5,3,1,28.08,2
2022-05-27,3,6,1,2,69,50.38,20,2,1,49.87,3
2022-05-27,3,7,1,2,85,55.37,0,0,1,55.9,2
2022-05-27,3,8,1,3,179,49.79,0,1,1,52.69,0
2022-05-27,3,9,1,3,233,71.66,15,1,1,70.5,0
2022-05-27,3,10,1,2,8,21.1,15,3,0,24.96,1
2022-05-27,3,11,1,2,187,86.37,0,3,0,83.39,0
2022-05-27,3,12,1,2,152,80.74,20,2,1,81.51,1
2022-05-27,3,13,1,1,286,47.43,15,3,0,44.58,2
2022-05-27,3,14,2,0,123,34.36,0,1,0,32.87,1
2022-05-27,3,15,2,0,209,13.9,10,0,0,14.83,2
2022-05-27,3,16,2,3,97,10.38,15,1,1,14.41,2
2022-05-27,3,17,2,1,196,34.14,20,0,0,38.05,3
2022-05-27,3,18,2,1,139,43.75,20,1,1,40.56,1
2022-05-27,3,19,2,0,232,74.19,0,2,0,78.97,0
2022-05-27,3,20,2,0,167,54.42,20,2,1,53.41,1
2022-05-27,4,1,0,1,141,39.61,10,1,1,44.32,1
2022-05-27,4,2,0,2,27,46.86,5,3,0,48.1,1
2022-05-27,4,3,0,0,150,20.43,15,0,1,25.3,3
2022-05-27,4,4,0,3,78,88.8,15,2,1,84.93,3
2022-05-27,4,5,0,3,327,15.21,20,1,1,14.12,2
2022-05-27,4,6,1,1,47,65.3,0,2,1,64.57,0
2022-05-27,4,7,1,2,73,78.26,15,0,0,82.72,1
2022-05-27,4,8,1,3,179,19.92,10,0,1,21.72,3
2022-05-27,4,9,1,0,72,40.04,10,1,1,41.24,3
2022-05-27,4,10,1,2,224,55.23,5,0,1,53.05,2
2022-05-27,4,11,1,0,7,33.23,15,2,0,35.5,1
2022-05-27,4,12,1,1,371,87.86,0,1,1,88.93,1
2022-05-27,4,13,1,3,146,42.77,10,3,1,44.54,2
2022-05-27,4,14,2,3,114,18.6,20,3,0,22.78,3
2022-05-27,4,15,2,1,12,40.94,5,2,1,41.61,3
2022-05-27,4,16,2,1,266,96.47,15,0,0,99.31,1
2022-05-27,4,17,2,3,160,41.75,5,3,1,43.77,3
2022-05-27,4,18,2,2,55,97.19,10,3,0,95.25,2
2022-05-27,4,19,2,1,222,28.76,15,1,0,26.37,3
2022-05-27,4,20,2,3,62,94.54,20,3,1,97.19,1
2022-05-27,5,1,0,1,10,72.35,5,1,1,69.39,2
2022-05-27,5,2,0,0,6,82.87,5,0,0,80.38,2
2022-05-27,5,3,0,0,170,71.18,15,1,1,72.89,2
2022-05-27,5,4,0,3,67,98.71,5,0,0,94.9,2
2022-05-27,5,5,0,1,160,76.36,0,0,0,79.1,0
2022-05-27,5,6,1,3,45,17.45,10,3,0,17.75,3
2022-05-27,5,7,1,3,302,50.65,5,0,0,54.24,2
2022-05-27,5,8,1,1,73,48.1,5,2,1,51.11,0
2022-05-27,5,9,1,0,120,19.2,5,1,1,14.32,0
2022-05-27,5,10,1,1,295,36.32,20,3,0,31.55,0
2022-05-27,5,11,1,2,65,12.19,0,1,0,13.98,2
2022-05-27,5,12,1,0,177,69.73,0,1,0,74.24,1
2022-05-27,5,13,1,0,381,62.99,20,0,1,60.5,0
2022-05-27,5,14,2,2,173,24.43,20,1,1,23.88,3
2022-05-27,5,15,2,3,77,80.86,5,2,1,76.22,2
2022-05-27,5,16,2,0,227,77.2,0,1,0,75.21,2
2022-05-27,5,17,2,2,15,18.99,10,0,0,23.85,3
2022-05-27,5,18,2,0,275,16.24,5,0,1,13.6,3
2022-05-27,5,19,2,3,8,26.51,10,2,1,29.15,0
2022-05-27,5,20,2,3,41,59.04,5,2,1,57.27,0
2022-05-28,1,1,0,2,393,47.5,20,0,0,45.41,3
2022-05-28,1,2,0,1,37,90.13,5,3,0,92.04,2
2022-05-28,1,3,0,3,61,95.22,15,2,0,99.82,3
2022-05-28,1,4,0,1,277,19.48,10,1,1,16.38,2
2022-05-28,1,5,0,3,244,98.05,15,2,1,97.72,3
2022-05-28,1,6,1,2,188,13.04,15,1,0,10.32,3
2022-05-28,1,7,1,0,240,96.35,0,3,1,93.82,1
2022-05-28,1,8,1,1,247,29.88,0,0,1,33.01,1
2022-05-28,1,9,1,2,85,31.45,20,3,1,29.17,0
2022-05-28,1,10,1,0,278,42.61,5,2,0,40.87,1
2022-05-28,1,11,1,3,27,43.22,20,3,1,42.54,3
2022-05-28,1,12,1,3,38,87.07,5,3,1,82.16,1
2022-05-28,1,13,1,2,333,74.5,10,2,1,74.27,0
2022-05-28,1,14,2,1,44,19.13,20,1,0,19.05,3
2022-05-28,1,15,2,3,124,51.82,20,2,0,51.27,3
2022-05-28,1,16,2,1,14,92.86,15,0,1,92.39,2
2022-05-28,1,17,2,0,48,59.78,0,1,0,61.33,3
2022-05-28,1,18,2,1,70,85.18,0,2,1,88.7,3
2022-05-28,1,19,2,2,34,65.87,20,2,0,63.79,0
2022-05-28,1,20,2,2,27,66.81,15,2,0,67.3,2
2022-05-28,2,1,0,1,33,67.05,0,1,1,68.46,3
2022-05-28,2,2,0,0,19,46.47,5,3,0,46.15,0
2022-05-28,2,3,0,2,140,86.31,10,2,1,86.85,3
2022-05-28,2,4,0,0,21,54.12,15,0,0,54.14,2
2022-05-28,2,5,0,0,148,11.98,15,1,1,10.57,1
2022-05-28,2,6,1,2,351,57.85,0,2,1,53.57,3
2022-05-28,2,7,1,3,53,89.99,5,2,1,88.43,1
2022-05-28,2,8,1,2,25,25.62,15,0,0,22.74,2
2022-05-28,2,9,1,3,99,59.72,5,2,1,61.82,3
2022-05-28,2,10,1,0,13,94.17,5,3,0,98.58,0
2022-05-28,2,11,1,1,131,69.88,10,0,1,70.08,3
2022-05-28,2,12,1,2,239,40.92,5,1,1,45.55,1
2022-05-28,2,13,1,0,11,64.87,20,3,1,68.33,3
2022-05-28,2,14,2,3,243,30.96,10,0,0,29.02,0
