Customer ID,Age,Gender,Location,Region,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1134,36,Male,Connecticut,East,XL,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Cash,Weekly
1135,62,Male,Wisconsin,North,M,Summer,4.6,No,Express,Yes,Yes,2,Venmo,Every 3 Months
1136,65,Male,Massachusetts,East,L,Winter,3.6,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly
1137,23,Male,Illinois,North,S,Summer,4.8,No,Free Shipping,Yes,Yes,37,Cash,Monthly
1138,46,Male,New Mexico,West,XL,Winter,2.8,No,2-Day Shipping,Yes,Yes,16,Bank Transfer,Every 3 Months
1139,18,Male,Iowa,west,M,Summer,4.7,No,Express,Yes,Yes,32,Venmo,Fortnightly
1140,58,Male,Alabama,South,L,Spring,3.9,No,Standard,Yes,Yes,42,Debit Card,Bi-Weekly
1141,31,Male,Maryland,East,M,Winter,2.6,No,Store Pickup,Yes,Yes,6,Credit Card,Every 3 Months
1142,39,Male,Ohio,East,S,Winter,4.7,No,Next Day Air,Yes,Yes,23,PayPal,Fortnightly
1143,69,Male,Ohio,East,L,Spring,3.5,No,Store Pickup,Yes,Yes,27,Venmo,Bi-Weekly
1144,68,Male,Nevada,West,L,Winter,4.4,No,Standard,Yes,Yes,43,PayPal,Quarterly
1145,41,Male,South Carolina,South,S,Autumn,4.4,No,2-Day Shipping,Yes,Yes,25,Bank Transfer,Fortnightly
1146,31,Male,Nevada,West,L,Summer,3,No,Express,Yes,Yes,30,Cash,Every 3 Months
1147,48,Male,Wisconsin,North,M,Summer,4.2,No,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months
1148,59,Male,Tennessee,South,XL,Winter,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Annually
1149,34,Male,Florida,South,M,Spring,2.6,No,Store Pickup,Yes,Yes,10,PayPal,Fortnightly
1150,21,Male,Georgia,South,L,Spring,3.3,No,Store Pickup,Yes,Yes,40,Venmo,Annually
1151,29,Male,Kentucky,South,S,Winter,2.7,No,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly
1152,41,Male,Ohio,East,M,Spring,4.2,No,Express,Yes,Yes,24,Credit Card,Weekly
1153,62,Male,Connecticut,East,M,Autumn,4,No,Standard,Yes,Yes,8,PayPal,Every 3 Months
1154,27,Male,Idaho,West,M,Summer,4,No,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly
1155,49,Male,Georgia,South,L,Spring,2.9,No,2-Day Shipping,Yes,Yes,44,Credit Card,Bi-Weekly
1156,67,Male,Tennessee,South,S,Autumn,2.6,No,Express,Yes,Yes,47,PayPal,Quarterly
1157,20,Male,Hawaii,West,M,Summer,4.8,No,Express,Yes,Yes,6,Venmo,Every 3 Months
1158,37,Male,Maryland,East,M,Autumn,4.4,No,Standard,Yes,Yes,11,Cash,Quarterly
1159,69,Male,Nevada,West,L,Summer,4,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually
1160,66,Male,New Hampshire,North,L,Autumn,3.6,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months
1161,37,Male,North Dakota,North,S,Summer,3.2,No,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly
1162,63,Male,Oklahoma,South,S,Autumn,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Monthly
1163,47,Male,North Carolina,South,M,Winter,4.2,No,Express,Yes,Yes,13,PayPal,Weekly
1164,26,Male,Tennessee,South,L,Summer,3,No,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly
1165,68,Male,Montana,West,M,Winter,4.2,No,Standard,Yes,Yes,47,PayPal,Quarterly
1166,51,Male,Wisconsin,North,M,Winter,2.9,No,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months
1167,48,Male,Connecticut,East,S,Winter,3.7,No,Store Pickup,Yes,Yes,22,Venmo,Fortnightly
1168,60,Male,New Jersey,East,XL,Summer,3.6,No,Free Shipping,Yes,Yes,16,PayPal,Quarterly
1169,68,Male,Mississippi,South,L,Summer,3.6,No,Standard,Yes,Yes,37,Debit Card,Fortnightly
1170,25,Male,Wyoming,West,S,Autumn,4.5,No,2-Day Shipping,Yes,Yes,3,Cash,Annually
1171,57,Male,Illinois,North,S,Spring,3.2,No,Express,Yes,Yes,33,Cash,Bi-Weekly
1172,41,Male,Louisiana,South,M,Spring,3.9,No,Next Day Air,Yes,Yes,15,Debit Card,Annually
1173,59,Male,Oregon,West,L,Spring,4.6,No,Store Pickup,Yes,Yes,42,Bank Transfer,Bi-Weekly
1174,44,Male,South Dakota,North,M,Winter,2.5,No,Express,Yes,Yes,42,Cash,Bi-Weekly
1175,42,Male,Michigan,North,M,Winter,4.3,No,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly
1176,35,Male,New Jersey,East,M,Spring,4.1,No,Store Pickup,Yes,Yes,26,PayPal,Quarterly
1177,36,Male,Oregon,West,M,Winter,4.6,No,Free Shipping,Yes,Yes,39,PayPal,Quarterly
1178,54,Male,Iowa,west,M,Spring,4.8,No,Standard,Yes,Yes,24,Debit Card,Monthly
1179,37,Male,South Carolina,South,M,Spring,4.9,No,Express,Yes,Yes,23,Debit Card,Annually
1180,20,Male,Indiana,North,M,Summer,2.8,No,Free Shipping,Yes,Yes,44,Bank Transfer,Annually
1181,23,Male,Oregon,West,S,Spring,4.9,No,Standard,Yes,Yes,34,Cash,Monthly
1182,61,Male,New York,East,L,Summer,3.5,No,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly
1183,37,Male,New Mexico,West,M,Spring,3.8,No,Express,Yes,Yes,45,PayPal,Quarterly
1184,23,Male,Louisiana,South,M,Spring,4.5,No,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly
1185,63,Male,South Carolina,South,S,Autumn,3.4,No,Express,Yes,Yes,19,Credit Card,Annually
1186,47,Male,Maine,North,M,Spring,3.9,No,Standard,Yes,Yes,29,Credit Card,Monthly
1187,63,Male,Indiana,North,M,Summer,4.1,No,2-Day Shipping,Yes,Yes,27,Credit Card,Annually
1188,56,Male,Iowa,west,L,Autumn,3,No,Express,Yes,Yes,37,Credit Card,Every 3 Months
1189,68,Male,Mississippi,South,M,Summer,3.3,No,Next Day Air,Yes,Yes,11,Credit Card,Weekly
1190,64,Male,Arkansas,South,XL,Summer,4.9,No,Free Shipping,Yes,Yes,28,Debit Card,Annually
1191,62,Male,South Carolina,South,M,Winter,4.3,No,Next Day Air,Yes,Yes,31,Credit Card,Weekly
1192,34,Male,Indiana,North,L,Winter,4.1,No,Free Shipping,Yes,Yes,50,Venmo,Quarterly
1193,49,Male,Florida,South,M,Summer,4,No,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly
1194,40,Male,Alaska,West,L,Autumn,5,No,2-Day Shipping,Yes,Yes,18,Credit Card,Fortnightly
1195,50,Male,New York,East,S,Winter,3.1,No,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly
1196,25,Male,Texas,South,M,Winter,4,No,2-Day Shipping,Yes,Yes,33,Venmo,Monthly
1197,30,Male,North Dakota,North,M,Winter,3.2,No,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly
1198,54,Male,Vermont,North,L,Autumn,3.9,No,Standard,Yes,Yes,26,PayPal,Annually
1199,40,Male,New Jersey,East,M,Summer,3.9,No,2-Day Shipping,Yes,Yes,17,Cash,Annually
1200,49,Male,Maryland,East,M,Autumn,4.5,No,Free Shipping,Yes,Yes,3,Debit Card,Weekly
1201,27,Male,Connecticut,East,XL,Winter,4.4,No,Store Pickup,Yes,Yes,7,PayPal,Weekly
1202,27,Male,Illinois,North,XL,Summer,3.1,No,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly
1203,48,Male,Maryland,East,S,Spring,2.9,No,Standard,Yes,Yes,14,Venmo,Every 3 Months
1204,40,Male,Minnesota,North,M,Winter,3.7,No,Free Shipping,Yes,Yes,23,Bank Transfer,Annually
1205,67,Male,Florida,South,M,Spring,3.2,No,2-Day Shipping,Yes,Yes,20,Credit Card,Every 3 Months
1206,52,Male,California,West,M,Spring,3.5,No,Standard,Yes,Yes,38,Bank Transfer,Fortnightly
1207,22,Male,Mississippi,South,S,Autumn,3,No,Free Shipping,Yes,Yes,16,Venmo,Every 3 Months
1208,62,Male,Washington,West,M,Summer,4.1,No,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months
1209,20,Male,Wisconsin,North,S,Winter,2.9,No,2-Day Shipping,Yes,Yes,8,Debit Card,Annually
1210,41,Male,Pennsylvania,East,M,Winter,3.8,No,Next Day Air,Yes,Yes,16,Bank Transfer,Monthly
1211,34,Male,Missouri,South,M,Autumn,4.1,No,Next Day Air,Yes,Yes,5,Cash,Quarterly
1212,23,Male,Oklahoma,South,M,Spring,4.6,No,Store Pickup,Yes,Yes,14,Venmo,Every 3 Months
1213,32,Male,Pennsylvania,East,M,Summer,2.5,No,Free Shipping,Yes,Yes,18,Credit Card,Weekly
1214,68,Male,Kentucky,South,XL,Spring,3.7,No,Express,Yes,Yes,14,Debit Card,Every 3 Months
1215,30,Male,Vermont,North,M,Autumn,3.8,No,Free Shipping,Yes,Yes,5,Cash,Every 3 Months
1216,66,Male,Oregon,West,L,Winter,2.6,No,2-Day Shipping,Yes,Yes,15,Credit Card,Every 3 Months
1217,62,Male,Utah,West,XL,Summer,3.7,No,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months
1218,50,Male,Nebraska,North,XL,Autumn,2.6,No,Free Shipping,Yes,Yes,12,Cash,Every 3 Months
1219,55,Male,Pennsylvania,East,M,Spring,3.1,No,Store Pickup,Yes,Yes,43,Cash,Every 3 Months
1220,19,Male,Vermont,North,M,Winter,2.5,No,Next Day Air,Yes,Yes,35,Credit Card,Bi-Weekly
1221,67,Male,Kentucky,South,M,Winter,4.9,No,Express,Yes,Yes,36,Bank Transfer,Quarterly
1222,18,Male,Iowa,west,M,Winter,4.5,No,Standard,Yes,Yes,3,Cash,Quarterly
1223,58,Male,Indiana,North,L,Autumn,3.4,No,Store Pickup,Yes,Yes,27,Bank Transfer,Annually
1224,69,Male,Kansas,West,L,Winter,3.9,No,Free Shipping,Yes,Yes,21,Bank Transfer,Weekly
1225,62,Male,Illinois,North,M,Summer,3.7,No,Store Pickup,Yes,Yes,18,Venmo,Weekly
1226,28,Male,North Carolina,South,S,Autumn,2.6,No,Free Shipping,Yes,Yes,16,Debit Card,Weekly
1227,53,Male,Ohio,East,S,Autumn,3.4,No,Store Pickup,Yes,Yes,18,Venmo,Bi-Weekly
1228,27,Male,Illinois,North,L,Spring,4.9,No,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly
1229,55,Male,Indiana,North,S,Winter,3.9,No,Express,Yes,Yes,1,Cash,Annually
1230,34,Male,Kansas,West,XL,Winter,3.6,No,Express,Yes,Yes,39,Bank Transfer,Annually
1231,25,Male,Illinois,North,L,Spring,4.6,No,Standard,Yes,Yes,49,Venmo,Monthly
1232,66,Male,Pennsylvania,East,M,Spring,4,No,2-Day Shipping,Yes,Yes,43,Credit Card,Fortnightly
1233,57,Male,New York,East,M,Summer,3.6,No,Free Shipping,Yes,Yes,31,Debit Card,Every 3 Months
1234,46,Male,Utah,West,L,Winter,3.5,No,Next Day Air,Yes,Yes,40,Venmo,Every 3 Months
1235,38,Male,New Jersey,East,M,Autumn,4.1,No,Store Pickup,Yes,Yes,2,Bank Transfer,Bi-Weekly
1236,23,Male,Idaho,West,M,Spring,3,No,Store Pickup,Yes,Yes,46,PayPal,Every 3 Months
1237,42,Male,New Mexico,West,M,Summer,4.4,No,Store Pickup,Yes,Yes,35,Debit Card,Every 3 Months
1238,25,Male,Michigan,North,S,Spring,4.4,No,2-Day Shipping,Yes,Yes,42,Credit Card,Quarterly
1239,55,Male,Wyoming,West,M,Winter,3.7,No,Express,Yes,Yes,3,Venmo,Fortnightly
1240,62,Male,New Jersey,East,XL,Spring,4.8,No,Standard,Yes,Yes,32,Debit Card,Every 3 Months
1241,41,Male,New Jersey,East,L,Winter,2.9,No,Store Pickup,Yes,Yes,48,Debit Card,Annually
1242,58,Male,Hawaii,West,XL,Winter,3.1,No,Express,Yes,Yes,34,Credit Card,Weekly
1243,56,Male,Nevada,West,M,Summer,4,No,Next Day Air,Yes,Yes,15,Bank Transfer,Quarterly
1244,25,Male,New Hampshire,North,S,Spring,3,No,Store Pickup,Yes,Yes,22,Debit Card,Annually
1245,70,Male,Indiana,North,S,Summer,3.9,No,2-Day Shipping,Yes,Yes,2,Cash,Monthly
1246,42,Male,New York,East,M,Autumn,3.4,No,Standard,Yes,Yes,30,Bank Transfer,Weekly
1247,27,Male,Louisiana,South,M,Winter,2.7,No,Standard,Yes,Yes,27,Cash,Monthly
1248,65,Male,Virginia,South,M,Spring,3.5,No,Express,Yes,Yes,18,Venmo,Bi-Weekly
1249,62,Male,Wisconsin,North,XL,Winter,3,No,Free Shipping,Yes,Yes,8,Credit Card,Annually
1250,62,Male,Oregon,West,M,Winter,4.5,No,Express,Yes,Yes,48,Venmo,Fortnightly
1251,52,Male,New Hampshire,North,XL,Winter,4.1,No,Free Shipping,Yes,Yes,24,Cash,Monthly
1252,56,Male,Indiana,North,XL,Spring,5,No,Next Day Air,Yes,Yes,43,Credit Card,Monthly
1253,28,Male,Massachusetts,East,L,Autumn,4,No,Standard,Yes,Yes,8,Cash,Quarterly
1254,39,Male,Montana,West,XL,Winter,4.9,No,Express,Yes,Yes,49,PayPal,Annually
1255,54,Male,California,West,XL,Spring,3.3,No,2-Day Shipping,Yes,Yes,2,Credit Card,Bi-Weekly
1256,30,Male,Indiana,North,M,Autumn,4.1,No,Standard,Yes,Yes,38,Cash,Fortnightly
1257,45,Male,West Virginia,South,S,Winter,3.6,No,Express,Yes,Yes,4,Cash,Fortnightly
1258,68,Male,Minnesota,North,L,Spring,3,No,Free Shipping,Yes,Yes,31,Cash,Every 3 Months
1259,47,Male,Ohio,East,XL,Spring,4.1,No,2-Day Shipping,Yes,Yes,34,Debit Card,Every 3 Months
1260,68,Male,Minnesota,North,M,Autumn,3.9,No,Standard,Yes,Yes,45,Credit Card,Monthly
1261,63,Male,Virginia,South,XL,Spring,4.1,No,Store Pickup,Yes,Yes,30,Debit Card,Quarterly
1262,20,Male,Connecticut,East,L,Summer,2.8,No,Next Day Air,Yes,Yes,2,Credit Card,Fortnightly
1263,29,Male,Tennessee,South,L,Winter,4.8,No,Store Pickup,Yes,Yes,44,Venmo,Monthly
1264,41,Male,Delaware,East,L,Winter,4.6,No,2-Day Shipping,Yes,Yes,1,Credit Card,Bi-Weekly
1265,52,Male,Vermont,North,S,Winter,2.5,No,Next Day Air,Yes,Yes,1,Venmo,Bi-Weekly
1266,32,Male,Louisiana,South,M,Spring,2.7,No,Next Day Air,Yes,Yes,27,Bank Transfer,Weekly
1267,20,Male,North Dakota,North,M,Autumn,4,No,Standard,Yes,Yes,14,Debit Card,Every 3 Months
1268,47,Male,Oregon,West,S,Spring,2.7,No,Standard,Yes,Yes,41,Cash,Weekly
1269,23,Male,Idaho,West,XL,Winter,2.9,No,Next Day Air,Yes,Yes,25,Debit Card,Bi-Weekly
1270,43,Male,Vermont,North,M,Spring,3,No,Standard,Yes,Yes,47,PayPal,Quarterly
1271,67,Male,West Virginia,South,M,Autumn,3.3,No,Standard,Yes,Yes,20,Cash,Annually
1272,70,Male,Kentucky,South,S,Spring,4.3,No,Store Pickup,Yes,Yes,42,PayPal,Annually
1273,35,Male,Wisconsin,North,M,Winter,4.4,No,Express,Yes,Yes,16,Bank Transfer,Monthly
1274,41,Male,Mississippi,South,L,Spring,4.1,No,Next Day Air,Yes,Yes,32,Credit Card,Every 3 Months
1275,54,Male,Missouri,South,M,Spring,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Quarterly
1276,55,Male,Arkansas,South,S,Autumn,4.5,No,Standard,Yes,Yes,1,PayPal,Monthly
1277,51,Male,Wyoming,West,L,Spring,4.8,No,Next Day Air,Yes,Yes,37,Bank Transfer,Weekly
1278,19,Male,Rhode Island,East,L,Spring,5,No,Express,Yes,Yes,5,Venmo,Quarterly
1279,28,Male,Utah,West,M,Autumn,2.8,No,Next Day Air,Yes,Yes,31,Venmo,Fortnightly
1280,63,Male,Maryland,East,L,Autumn,3.7,No,Express,Yes,Yes,18,Debit Card,Annually
1281,30,Male,Georgia,South,L,Winter,4.4,No,2-Day Shipping,Yes,Yes,39,Venmo,Every 3 Months
1282,29,Male,New Jersey,East,M,Spring,4.5,No,Store Pickup,Yes,Yes,8,Venmo,Bi-Weekly
1283,24,Male,New Hampshire,North,L,Winter,3,No,Free Shipping,Yes,Yes,20,Venmo,Monthly
1284,69,Male,Oregon,West,M,Winter,3.9,No,2-Day Shipping,Yes,Yes,23,Debit Card,Every 3 Months
1285,65,Male,Arkansas,South,M,Spring,3.9,No,Express,Yes,Yes,38,PayPal,Fortnightly
1286,64,Male,North Carolina,South,M,Autumn,3.5,No,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly
1287,40,Male,West Virginia,South,L,Winter,4.9,No,Next Day Air,Yes,Yes,44,Debit Card,Fortnightly
1288,24,Male,Utah,West,XL,Winter,3.4,No,Standard,Yes,Yes,20,PayPal,Monthly
1289,66,Male,South Dakota,North,XL,Winter,4.1,No,Standard,Yes,Yes,34,PayPal,Bi-Weekly
1290,35,Male,New Hampshire,North,M,Autumn,2.9,No,Next Day Air,Yes,Yes,10,PayPal,Weekly
1291,67,Male,Maryland,East,M,Spring,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Annually
1292,69,Male,South Dakota,North,S,Spring,3.2,No,2-Day Shipping,Yes,Yes,23,Debit Card,Fortnightly
1293,26,Male,Kentucky,South,M,Summer,3.9,No,Free Shipping,Yes,Yes,42,Bank Transfer,Annually
1294,23,Male,Florida,South,XL,Autumn,4.1,No,Standard,Yes,Yes,30,Debit Card,Annually
1295,27,Male,Texas,South,M,Summer,4.5,No,Standard,Yes,Yes,21,Cash,Every 3 Months
1296,30,Male,New Mexico,West,M,Autumn,2.8,No,Standard,Yes,Yes,50,PayPal,Weekly
1297,48,Male,South Dakota,North,S,Spring,2.8,No,Express,Yes,Yes,16,Cash,Bi-Weekly
1298,44,Male,New Jersey,East,M,Summer,4.6,No,Standard,Yes,Yes,32,Venmo,Annually
1299,29,Male,Indiana,North,S,Summer,3,No,Free Shipping,Yes,Yes,14,Bank Transfer,Fortnightly
1300,29,Male,Louisiana,South,L,Autumn,3.6,No,2-Day Shipping,Yes,Yes,42,Venmo,Bi-Weekly
1301,67,Male,West Virginia,South,M,Spring,4.5,No,Next Day Air,Yes,Yes,47,Credit Card,Every 3 Months
1302,42,Male,Maine,North,M,Autumn,5,No,Express,Yes,Yes,21,Debit Card,Weekly
1303,23,Male,Idaho,West,M,Autumn,2.9,No,Next Day Air,Yes,Yes,37,Credit Card,Monthly
1304,34,Male,New York,East,L,Summer,3.1,No,Next Day Air,Yes,Yes,10,Credit Card,Annually
1305,64,Male,Montana,West,S,Spring,4,No,2-Day Shipping,Yes,Yes,18,PayPal,Every 3 Months
1306,31,Male,Mississippi,South,XL,Spring,4.5,No,Express,Yes,Yes,2,PayPal,Every 3 Months
1307,54,Male,Alaska,West,L,Winter,4.5,No,Next Day Air,Yes,Yes,40,PayPal,Annually
1308,23,Male,Missouri,South,L,Summer,3.1,No,Express,Yes,Yes,43,PayPal,Annually
1309,59,Male,Rhode Island,East,L,Summer,4.4,No,Next Day Air,Yes,Yes,14,Credit Card,Every 3 Months
1310,32,Male,Hawaii,West,L,Summer,4.7,No,Store Pickup,Yes,Yes,41,Cash,Quarterly
1311,43,Male,South Carolina,South,L,Winter,3.1,No,Store Pickup,Yes,Yes,38,Credit Card,Every 3 Months
1312,32,Male,Tennessee,South,M,Autumn,4.2,No,Express,Yes,Yes,12,Venmo,Annually
1313,66,Male,Missouri,South,M,Winter,3,No,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
1314,70,Male,Missouri,South,M,Summer,2.6,No,Free Shipping,Yes,Yes,23,Credit Card,Bi-Weekly
1315,42,Male,Missouri,South,S,Summer,3.4,No,Free Shipping,Yes,Yes,49,Debit Card,Annually
1316,56,Male,Mississippi,South,L,Spring,4.2,No,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly
1317,28,Male,Arkansas,South,S,Spring,4.6,No,Standard,Yes,Yes,14,Debit Card,Bi-Weekly
1318,28,Male,Kentucky,South,M,Spring,2.8,No,Free Shipping,Yes,Yes,19,Cash,Monthly
1319,52,Male,Connecticut,East,M,Spring,2.7,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly
1320,65,Male,Oklahoma,South,M,Spring,4,No,Standard,Yes,Yes,48,Bank Transfer,Weekly
1321,56,Male,California,West,XL,Autumn,3.1,No,Free Shipping,Yes,Yes,19,Debit Card,Annually
1322,59,Male,Missouri,South,L,Winter,3.7,No,Express,Yes,Yes,45,Bank Transfer,Every 3 Months
1323,23,Male,Washington,West,M,Winter,4,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly
1324,58,Male,New York,East,M,Spring,4.6,No,Standard,Yes,Yes,15,Debit Card,Every 3 Months
1325,39,Male,Indiana,North,S,Summer,3.8,No,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly
1326,28,Male,Oregon,West,L,Summer,3.5,No,Express,Yes,Yes,1,Cash,Monthly
1327,40,Male,Texas,South,M,Spring,4.6,No,Free Shipping,Yes,Yes,17,Cash,Monthly
1328,52,Male,Florida,South,M,Winter,2.8,No,Standard,Yes,Yes,37,Cash,Weekly
1329,37,Male,Rhode Island,East,M,Winter,3.7,No,Standard,Yes,Yes,40,Bank Transfer,Weekly
1330,70,Male,Texas,South,M,Autumn,3.3,No,Express,Yes,Yes,50,PayPal,Every 3 Months
1331,30,Male,Vermont,North,M,Autumn,2.9,No,Standard,Yes,Yes,20,PayPal,Bi-Weekly
1332,38,Male,Maryland,East,M,Spring,3.2,No,Standard,Yes,Yes,8,PayPal,Bi-Weekly
1333,66,Male,Alaska,West,S,Spring,4.3,No,Store Pickup,Yes,Yes,16,Bank Transfer,Quarterly
1334,29,Male,Idaho,West,M,Winter,2.7,No,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly
1335,46,Male,West Virginia,South,S,Spring,4.2,No,Store Pickup,Yes,Yes,12,Venmo,Monthly
1336,56,Male,Nevada,West,M,Autumn,4.8,No,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly
1337,23,Male,Oregon,West,M,Spring,4.8,No,Store Pickup,Yes,Yes,44,Debit Card,Fortnightly
1338,37,Male,Tennessee,South,L,Spring,3.4,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly
1339,56,Male,Alabama,South,S,Winter,2.6,No,Standard,Yes,Yes,43,PayPal,Fortnightly
1340,36,Male,Indiana,North,L,Winter,5,No,Next Day Air,Yes,Yes,5,Bank Transfer,Every 3 Months
1341,40,Male,Idaho,West,M,Autumn,4.4,No,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months
1342,26,Male,Rhode Island,East,XL,Autumn,2.9,No,Standard,Yes,Yes,31,Bank Transfer,Quarterly
1343,57,Male,Arizona,West,XL,Summer,3.4,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Monthly
1344,68,Male,Florida,South,M,Spring,3.4,No,Standard,Yes,Yes,34,Bank Transfer,Monthly
1345,56,Male,New York,East,S,Autumn,4.9,No,Next Day Air,Yes,Yes,14,Cash,Annually
1346,40,Male,Nebraska,North,M,Autumn,3.6,No,Standard,Yes,Yes,42,Venmo,Weekly
1347,44,Male,Mississippi,South,L,Winter,3,No,Free Shipping,Yes,Yes,15,Venmo,Bi-Weekly
1348,44,Male,Vermont,North,M,Summer,3.9,No,2-Day Shipping,Yes,Yes,47,Bank Transfer,Monthly
1349,19,Male,Nebraska,North,XL,Spring,3.2,No,Standard,Yes,Yes,23,Credit Card,Fortnightly
1350,21,Male,South Carolina,South,XL,Spring,3.2,No,Next Day Air,Yes,Yes,23,Cash,Bi-Weekly
1351,31,Male,Delaware,East,M,Autumn,4.3,No,Next Day Air,Yes,Yes,1,Cash,Every 3 Months
1352,30,Male,Vermont,North,L,Summer,2.8,No,2-Day Shipping,Yes,Yes,28,Bank Transfer,Quarterly
1353,65,Male,Indiana,North,XL,Spring,4.5,No,Next Day Air,Yes,Yes,37,Credit Card,Bi-Weekly
1354,39,Male,Oregon,West,M,Winter,4.1,No,Next Day Air,Yes,Yes,4,Cash,Every 3 Months
1355,64,Male,Maryland,East,M,Spring,3.6,No,2-Day Shipping,Yes,Yes,21,Bank Transfer,Quarterly
1356,59,Male,Florida,South,M,Summer,3,No,2-Day Shipping,Yes,Yes,50,PayPal,Bi-Weekly
1357,49,Male,Indiana,North,M,Spring,4,No,Free Shipping,Yes,Yes,34,Bank Transfer,Annually
1358,24,Male,Texas,South,S,Summer,3.5,No,Next Day Air,Yes,Yes,20,Cash,Quarterly
1359,19,Male,Nebraska,North,XL,Spring,2.5,No,Store Pickup,Yes,Yes,25,Venmo,Every 3 Months
1360,27,Male,North Carolina,South,S,Winter,4.3,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly
1361,56,Male,Alabama,South,L,Autumn,2.8,No,Express,Yes,Yes,4,Bank Transfer,Annually
1362,49,Male,Alabama,South,M,Autumn,3.7,No,Next Day Air,Yes,Yes,39,Debit Card,Monthly
1363,41,Male,Colorado,West,M,Autumn,4.3,No,Express,Yes,Yes,29,Cash,Weekly
1364,36,Male,Wisconsin,North,L,Summer,4,No,Express,Yes,Yes,47,PayPal,Quarterly
1365,68,Male,Delaware,East,L,Autumn,4.7,No,Express,Yes,Yes,5,Cash,Every 3 Months
1366,28,Male,Indiana,North,M,Winter,4.5,No,Store Pickup,Yes,Yes,18,Bank Transfer,Fortnightly
1367,45,Male,Iowa,west,M,Autumn,3.1,No,Free Shipping,Yes,Yes,10,Credit Card,Fortnightly
1368,60,Male,Iowa,west,S,Autumn,3.8,No,Express,Yes,Yes,25,Cash,Quarterly
1369,21,Male,Wisconsin,North,L,Summer,4.9,No,Express,Yes,Yes,2,Cash,Weekly
1370,32,Male,Iowa,west,M,Winter,3.2,No,Standard,Yes,Yes,48,Venmo,Fortnightly
1371,27,Male,Montana,West,L,Summer,2.9,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Every 3 Months
1372,40,Male,Mississippi,South,M,Spring,2.8,No,Store Pickup,Yes,Yes,42,Credit Card,Monthly
1373,64,Male,Michigan,North,M,Autumn,4,No,2-Day Shipping,Yes,Yes,44,PayPal,Bi-Weekly
1374,18,Male,Virginia,South,L,Winter,2.6,No,Store Pickup,Yes,Yes,6,Cash,Quarterly
1375,22,Male,New York,East,M,Autumn,2.7,No,Free Shipping,Yes,Yes,5,Bank Transfer,Quarterly
1376,42,Male,Maine,North,L,Spring,4.1,No,2-Day Shipping,Yes,Yes,8,Credit Card,Annually
1377,57,Male,New Jersey,East,L,Spring,5,No,Free Shipping,Yes,Yes,24,PayPal,Annually
1378,33,Male,Maryland,East,L,Spring,3,No,Next Day Air,Yes,Yes,42,Venmo,Monthly
1379,37,Male,Kentucky,South,XL,Autumn,3.6,No,Free Shipping,Yes,Yes,24,Venmo,Weekly
1380,21,Male,Minnesota,North,L,Autumn,2.8,No,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly
1381,51,Male,Massachusetts,East,S,Winter,4.6,No,Standard,Yes,Yes,41,Cash,Fortnightly
1382,30,Male,Illinois,North,L,Winter,2.9,No,Standard,Yes,Yes,48,Venmo,Quarterly
1383,68,Male,Michigan,North,L,Winter,4.8,No,Express,Yes,Yes,16,Bank Transfer,Quarterly
