Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,Predicted_Demand,Absolute_Error,Percentage_Error
2023-09-03,2,1,3,3,52.0,9,93.0,12.38,55.13,0.0,2,0,57.65,4,13.5,2.0,53.94633937,6,3,35,3,33.0,20.619999999999997,166.5589660743134
2023-09-03,3,1,3,2,303.0,82,115.0,89.14,71.22,10.0,4,0,72.97,2,10.2,2.0,68.02857226,6,3,35,3,51.0,38.14,42.7866277765313
2023-09-03,4,1,3,1,223.0,52,189.0,67.24,46.26,20.0,3,0,49.39,3,9.01,2.0,44.98160475,6,3,35,3,39.0,28.239999999999995,41.99881023200476
2023-09-03,5,1,3,2,278.0,10,89.0,11.68,98.89,5.0,4,1,99.15,1,8.73,2.0,68.02857226,6,3,35,3,36.0,24.32,208.21917808219177
2023-09-03,1,6,2,2,410.0,33,28.0,31.38,63.34,10.0,4,1,58.98,2,5.49,5.0,35.57975443,6,3,35,3,154.0,122.62,390.7584448693436
2023-09-03,2,6,2,4,55.0,29,92.0,21.37,38.65,15.0,1,1,40.57,1,8.06,2.0,41.68578594,6,3,35,3,66.0,44.629999999999995,208.8441740758072
2023-09-03,3,6,2,2,118.0,52,141.0,56.76,83.44,15.0,1,0,81.08,1,3.27,2.0,35.57975443,6,3,35,3,58.0,1.240000000000002,2.1846370683580023
2023-09-03,4,6,2,4,495.0,7,104.0,9.83,47.72,20.0,2,1,51.66,4,4.61,2.0,41.68578594,6,3,35,3,49.0,39.17,398.47405900305193
2023-09-03,5,6,2,2,413.0,296,39.0,304.59,59.99,5.0,4,1,61.58,1,5.57,5.0,35.57975443,6,3,35,3,265.0,39.589999999999975,12.997800321743977
2023-09-03,5,17,1,4,386.0,345,142.0,347.59,74.86,20.0,3,0,75.65,4,5.7,5.0,35.636969,6,3,35,3,316.0,31.589999999999975,9.088293679334843
2023-09-03,3,17,1,4,295.0,101,135.0,95.13,88.41,20.0,4,1,89.63,3,3.81,2.0,35.636969,6,3,35,3,91.0,4.1299999999999955,4.341427520235463
2023-09-03,5,18,1,2,331.0,327,56.0,317.6,36.22,10.0,1,1,34.59,3,6.12,5.0,69.47547746,6,3,35,3,302.0,15.600000000000023,4.911838790931997
2023-09-03,2,2,3,1,373.0,1,24.0,2.65,23.71,5.0,4,0,22.84,3,7.03,2.0,36.24074562,6,3,35,3,47.0,44.35,1673.5849056603777
2023-09-03,1,20,1,1,55.0,39,91.0,57.88,75.71,5.0,2,1,76.58,2,6.07,2.0,60.85081387,6,3,35,3,28.0,29.880000000000003,51.62404975812025
2023-09-03,1,12,2,1,274.0,125,188.0,141.92,27.15,10.0,1,1,26.43,1,9.7,2.0,40.35119926,6,3,35,3,89.0,52.91999999999999,37.28861330326944
2023-09-03,2,11,2,3,218.0,147,88.0,166.17,68.65,10.0,1,0,73.14,2,9.48,5.0,66.37281608,6,3,35,3,156.0,10.169999999999987,6.120238310164282
2023-09-03,3,11,2,4,285.0,258,180.0,261.27,67.22,15.0,3,0,63.43,4,7.47,5.0,31.37554084,6,3,35,3,235.0,26.269999999999982,10.05473265204577
2023-09-03,4,11,2,1,387.0,77,54.0,84.15,63.23,10.0,4,0,63.72,4,7.67,5.0,34.88152939,6,3,35,3,136.0,51.849999999999994,61.616161616161605
2023-09-03,4,2,3,3,341.0,131,117.0,137.14,98.3,20.0,1,0,99.07,2,11.71,5.0,64.64704583,6,3,35,3,143.0,5.860000000000014,4.273005687618502
2023-09-03,3,2,3,4,161.0,93,130.0,101.25,48.02,5.0,4,1,44.1,2,11.13,2.0,32.32334449,6,3,35,3,69.0,32.25,31.851851851851855
2023-09-03,2,12,2,1,473.0,436,21.0,434.63,51.73,0.0,2,0,49.46,2,4.73,5.0,40.35119926,6,3,35,3,355.0,79.63,18.321330787106273
2023-09-03,3,20,1,1,387.0,344,31.0,344.09,77.5,0.0,3,0,78.93,1,3.54,5.0,60.85081387,6,3,35,3,300.0,44.089999999999975,12.81350809381266
2023-09-03,4,12,2,1,221.0,199,55.0,193.38,47.34,0.0,3,0,45.76,4,4.92,5.0,40.35119926,6,3,35,3,217.0,23.620000000000005,12.214293101665117
2023-09-03,5,10,2,3,443.0,85,155.0,94.47,63.08,0.0,4,1,63.95,3,8.32,2.0,47.60609975,6,3,35,3,85.0,9.469999999999999,10.024346353339682
2023-09-03,5,12,2,3,228.0,154,89.0,164.91,49.09,5.0,2,0,48.73,1,9.77,5.0,50.80272085,6,3,35,3,202.0,37.09,22.491055727366444
2023-09-03,5,11,2,2,140.0,120,96.0,137.04,17.69,15.0,1,1,19.01,3,3.69,5.0,49.8070764,6,3,35,3,155.0,17.960000000000008,13.10566258026854
2023-09-03,1,10,2,3,496.0,113,110.0,116.57,69.11,0.0,4,0,65.41,1,7.18,5.0,47.60609975,6,3,35,3,180.0,63.43000000000001,54.41365703011067
2023-09-03,5,20,1,4,488.0,431,190.0,447.03,21.88,15.0,2,1,19.36,4,4.44,5.0,44.33862914,6,3,35,3,368.0,79.02999999999997,17.678902981902773
2023-09-03,4,20,1,3,270.0,150,147.0,146.0,92.84,10.0,1,1,97.75,1,4.15,2.0,34.63476238,6,3,35,3,91.0,55.0,37.67123287671233
2023-09-03,5,9,2,1,372.0,157,119.0,159.46,74.18,5.0,2,0,70.66,2,6.14,5.0,32.60206372,6,3,35,3,168.0,8.539999999999992,5.355575065847229
2023-09-03,4,9,2,4,249.0,157,104.0,162.33,17.68,5.0,2,1,15.47,4,7.35,5.0,68.62528132,6,3,35,3,163.0,0.6699999999999875,0.4127394813035098
2023-09-03,3,9,2,2,376.0,251,26.0,243.56,47.34,0.0,4,0,46.82,2,4.57,5.0,67.95542149,6,3,35,3,235.0,8.560000000000002,3.514534406306455
2023-09-03,2,9,2,3,62.0,2,157.0,16.94,44.25,10.0,1,1,39.42,2,6.61,2.0,62.33589392,6,3,35,3,35.0,18.06,106.61157024793386
2023-09-03,1,9,2,3,315.0,115,84.0,111.02,66.75,20.0,4,0,64.88,3,7.37,5.0,62.33589392,6,3,35,3,143.0,31.980000000000004,28.8056206088993
2023-09-03,1,2,3,3,313.0,87,143.0,93.29,92.5,15.0,3,1,92.57,3,6.92,2.0,64.64704583,6,3,35,3,69.0,24.290000000000006,26.037088648301005
2023-09-03,4,10,2,2,396.0,312,72.0,331.72,71.86,5.0,4,1,72.57,4,9.16,5.0,33.90688456,6,3,35,3,286.0,45.72000000000003,13.782708308211753
2023-09-03,3,12,2,2,386.0,150,33.0,140.24,16.94,10.0,4,0,14.03,1,4.17,5.0,56.50089137,6,3,35,3,192.0,51.75999999999999,36.908157444381054
2023-09-03,2,20,1,1,251.0,203,94.0,202.26,49.34,5.0,2,0,49.12,1,3.62,5.0,60.85081387,6,3,35,3,171.0,31.25999999999999,15.455354494215362
2023-09-03,2,14,1,1,264.0,47,130.0,38.7,17.83,15.0,1,0,12.91,1,7.87,2.0,67.57995766,6,3,35,3,35.0,3.700000000000003,9.560723514211892
2023-09-03,1,14,1,2,317.0,185,129.0,191.43,28.33,0.0,2,1,23.51,2,6.2,5.0,65.79309402,6,3,35,3,173.0,18.430000000000007,9.627540092984384
2023-09-03,5,2,3,4,376.0,216,119.0,208.03,21.49,10.0,4,0,16.82,3,7.64,5.0,32.32334449,6,3,35,3,206.0,2.030000000000001,0.9758207950776335
2023-09-03,1,11,2,4,461.0,70,180.0,72.63,11.65,5.0,4,1,7.41,3,4.24,2.0,31.37554084,6,3,35,3,48.0,24.629999999999995,33.911606774060296
2023-09-03,4,5,3,1,350.0,53,126.0,66.76,49.11,0.0,2,1,50.55,2,6.57,2.0,42.16968972,6,3,35,3,55.0,11.760000000000005,17.615338526063518
2023-09-03,3,5,3,2,403.0,378,115.0,368.95,64.17,5.0,2,1,67.31,1,14.09,5.0,50.99025727,6,3,35,3,338.0,30.94999999999999,8.38867055156525
2023-09-03,3,14,1,4,165.0,67,166.0,69.61,39.35,5.0,4,1,39.63,1,3.88,2.0,53.91599915,6,3,35,3,57.0,12.61,18.1152133314179
2023-09-03,2,10,2,1,454.0,55,191.0,69.76,84.14,15.0,1,1,86.43,4,5.53,2.0,42.18455077,6,3,35,3,75.0,5.239999999999995,7.511467889908249
2023-09-03,4,14,1,3,144.0,127,113.0,130.74,63.58,5.0,3,0,68.4,4,6.99,5.0,66.8749694,6,3,35,3,152.0,21.25999999999999,16.261281933608682
2023-09-03,5,5,3,1,85.0,47,143.0,40.65,81.42,5.0,1,0,82.99,1,11.23,2.0,42.16968972,6,3,35,3,58.0,17.35,42.68142681426815
2023-09-03,2,5,3,1,471.0,302,107.0,314.38,11.24,0.0,3,0,14.45,2,13.64,5.0,42.16968972,6,3,35,3,270.0,44.379999999999995,14.116674088682485
2023-09-03,1,5,3,2,365.0,181,179.0,175.33,27.62,20.0,2,0,25.72,1,12.14,2.0,50.99025727,6,3,35,3,84.0,91.33000000000001,52.09034392288827
2023-09-03,3,10,2,1,438.0,432,165.0,432.31,86.41,20.0,2,1,90.43,3,3.32,5.0,42.18455077,6,3,35,3,366.0,66.31,15.338530221368925
2023-09-04,5,10,2,3,193.0,77,191.0,83.54,43.16,5.0,3,1,44.04,2,8.31,2.0,47.60609975,0,4,36,3,79.0,4.540000000000006,5.434522384486481
2023-09-04,3,17,1,3,359.0,264,196.0,271.06,13.35,20.0,4,0,14.09,4,5.86,5.0,62.08787923,0,4,36,3,253.0,18.060000000000002,6.662731498561205
2023-09-04,4,17,1,2,451.0,326,66.0,342.05,33.75,20.0,4,1,35.63,1,4.0,5.0,51.70784333,0,4,36,3,319.0,23.05000000000001,6.738780879988308
2023-09-04,2,4,3,3,366.0,8,130.0,1.94,52.22,15.0,2,1,51.22,2,11.45,2.0,37.33618039,0,4,36,3,38.0,36.06,1858.7628865979382
2023-09-04,5,17,1,4,469.0,82,70.0,98.96,20.1,10.0,4,1,18.94,4,2.14,5.0,35.636969,0,4,36,3,162.0,63.040000000000006,63.702506063055786
2023-09-04,1,1,3,3,73.0,34,96.0,51.7,87.97,20.0,2,1,83.49,3,11.56,2.0,53.94633937,0,4,36,3,26.0,25.700000000000003,49.70986460348163
2023-09-04,2,1,3,4,381.0,168,34.0,162.72,97.51,20.0,4,1,96.2,3,12.17,5.0,59.27975767,0,4,36,3,153.0,9.719999999999999,5.973451327433628
2023-09-04,3,1,3,3,122.0,34,150.0,51.33,88.04,0.0,3,0,91.08,3,9.38,2.0,53.94633937,0,4,36,3,30.0,21.33,41.554646405610754
2023-09-04,2,17,1,4,202.0,71,164.0,77.58,21.93,10.0,4,0,25.82,3,4.69,2.0,35.636969,0,4,36,3,67.0,10.579999999999998,13.637535447280225
2023-09-04,1,20,1,4,111.0,3,75.0,-5.32,39.36,5.0,4,1,36.5,1,7.03,2.0,44.33862914,0,4,36,3,51.0,56.32,-1058.6466165413533
2023-09-04,4,1,3,2,428.0,276,171.0,284.72,53.38,20.0,1,1,54.19,2,6.44,5.0,68.02857226,0,4,36,3,239.0,45.72000000000003,16.057881427367246
2023-09-04,1,19,1,3,159.0,127,131.0,137.7,46.91,15.0,3,0,49.7,2,6.42,5.0,59.16028672,0,4,36,3,167.0,29.30000000000001,21.278140885984033
2023-09-04,2,19,1,1,185.0,139,181.0,144.19,83.69,10.0,4,1,88.32,2,5.99,2.0,30.22088468,0,4,36,3,85.0,59.19,41.05000346764685
2023-09-04,3,19,1,4,389.0,336,49.0,351.83,63.97,15.0,3,0,67.01,2,7.2,5.0,58.27429375,0,4,36,3,305.0,46.829999999999984,13.310405593610547
2023-09-04,4,19,1,3,202.0,15,71.0,31.17,51.13,0.0,2,1,49.76,4,3.83,2.0,59.16028672,0,4,36,3,39.0,7.829999999999998,25.120307988450424
2023-09-04,5,19,1,3,288.0,5,72.0,8.25,42.03,15.0,2,1,40.18,4,2.38,2.0,59.16028672,0,4,36,3,48.0,39.75,481.8181818181818
2023-09-04,2,20,1,2,388.0,12,95.0,13.41,81.35,10.0,2,1,82.93,4,2.62,2.0,32.96178607,0,4,36,3,65.0,51.59,384.7129008202834
2023-09-04,3,4,3,2,287.0,204,105.0,209.35,39.96,0.0,4,0,44.33,4,8.15,5.0,38.49356443,0,4,36,3,194.0,15.349999999999994,7.33221877239073
2023-09-04,4,4,3,2,402.0,186,42.0,204.41,32.85,5.0,2,0,29.08,1,8.77,5.0,38.49356443,0,4,36,3,184.0,20.409999999999997,9.984834401448069
2023-09-04,5,4,3,1,286.0,3,63.0,4.71,52.65,5.0,4,1,50.05,4,11.13,2.0,63.29770563,0,4,36,3,48.0,43.29,919.108280254777
2023-09-04,3,20,1,2,487.0,50,137.0,62.1,86.67,5.0,4,1,87.07,4,2.59,2.0,32.96178607,0,4,36,3,67.0,4.899999999999999,7.890499194847019
2023-09-04,5,1,3,4,63.0,44,41.0,57.15,13.36,5.0,1,0,17.39,1,13.99,5.0,59.27975767,0,4,36,3,116.0,58.85,102.97462817147857
2023-09-04,4,15,1,2,440.0,111,152.0,122.18,17.26,5.0,4,1,17.36,4,6.04,2.0,37.8393145,0,4,36,3,87.0,35.18000000000001,28.793583237845805
2023-09-04,3,10,2,3,91.0,31,69.0,28.76,97.66,0.0,3,1,98.13,4,7.57,2.0,47.60609975,0,4,36,3,59.0,30.24,105.14603616133518
2023-09-04,3,15,1,4,170.0,157,131.0,156.49,65.35,10.0,3,0,64.71,1,3.21,5.0,31.80909156,0,4,36,3,177.0,20.50999999999999,13.106268771167482
2023-09-04,2,15,1,2,83.0,9,48.0,23.64,90.12,10.0,4,1,88.69,3,6.14,2.0,37.8393145,0,4,36,3,37.0,13.36,56.51438240270728
2023-09-04,1,15,1,3,458.0,312,25.0,313.65,28.41,0.0,1,1,26.98,4,4.79,5.0,43.01321323,0,4,36,3,267.0,46.64999999999998,14.873266379722613
2023-09-04,5,7,2,4,246.0,43,147.0,54.85,89.58,0.0,1,1,92.22,3,4.68,2.0,37.98695129,0,4,36,3,56.0,1.1499999999999986,2.0966271649954393
2023-09-04,4,7,2,3,138.0,9,198.0,27.03,68.75,10.0,1,0,70.09,3,4.26,2.0,50.56937754,0,4,36,3,50.0,22.97,84.97965223825379
2023-09-04,3,7,2,3,437.0,415,28.0,430.6,80.3,10.0,4,1,82.84,1,8.31,5.0,50.56937754,0,4,36,3,344.0,86.60000000000002,20.11147236414306
2023-09-04,2,7,2,4,176.0,29,151.0,32.76,35.97,15.0,3,0,31.71,3,7.92,2.0,37.98695129,0,4,36,3,36.0,3.240000000000002,9.890109890109896
2023-09-04,1,7,2,4,145.0,75,131.0,73.13,15.03,10.0,4,1,18.7,4,6.52,2.0,37.98695129,0,4,36,3,56.0,17.129999999999995,23.424039381922597
2023-09-04,1,10,2,2,448.0,14,157.0,27.72,27.76,20.0,3,0,31.82,2,8.33,2.0,33.90688456,0,4,36,3,66.0,38.28,138.0952380952381
2023-09-04,2,10,2,3,486.0,352,138.0,357.82,21.24,15.0,2,0,21.74,3,5.57,5.0,47.60609975,0,4,36,3,337.0,20.819999999999993,5.818567995081324
2023-09-04,5,14,1,3,176.0,15,69.0,25.46,10.6,15.0,4,1,6.49,4,6.38,2.0,66.8749694,0,4,36,3,56.0,30.54,119.95286724273369
2023-09-04,4,14,1,2,446.0,241,114.0,258.35,68.59,10.0,3,1,66.79,2,6.12,5.0,65.79309402,0,4,36,3,243.0,15.350000000000023,5.941552157925304
2023-09-04,4,10,2,1,333.0,318,64.0,312.57,13.8,15.0,2,1,10.11,4,8.31,5.0,42.18455077,0,4,36,3,325.0,12.430000000000007,3.9767092171353635
2023-09-04,3,14,1,4,193.0,133,199.0,136.99,10.64,0.0,2,1,6.17,4,3.07,2.0,53.91599915,0,4,36,3,101.0,35.99000000000001,26.271990656252285
2023-09-04,1,12,2,4,161.0,34,184.0,40.75,22.03,10.0,2,0,23.17,1,8.83,2.0,42.46844304,0,4,36,3,59.0,18.25,44.785276073619634
2023-09-04,2,12,2,3,391.0,218,35.0,213.95,17.11,0.0,4,0,21.39,4,5.02,5.0,50.80272085,0,4,36,3,246.0,32.05000000000001,14.98013554568825
2023-09-04,3,12,2,2,406.0,133,85.0,127.02,68.1,5.0,4,0,68.2,1,6.74,5.0,56.50089137,0,4,36,3,187.0,59.980000000000004,47.22091009289876
2023-09-04,4,12,2,4,175.0,90,120.0,95.21,97.82,20.0,4,0,100.29,2,9.99,2.0,42.46844304,0,4,36,3,52.0,43.209999999999994,45.38388824703287
2023-09-04,5,12,2,1,103.0,93,197.0,92.25,31.32,5.0,3,1,28.99,4,5.55,2.0,40.35119926,0,4,36,3,59.0,33.25,36.043360433604335
2023-09-04,1,17,1,4,102.0,20,75.0,11.88,23.8,20.0,3,1,22.64,2,4.85,2.0,35.636969,0,4,36,3,37.0,25.119999999999997,211.44781144781143
2023-09-04,5,6,2,3,403.0,48,91.0,52.24,85.99,10.0,1,0,85.69,3,4.02,2.0,44.65447373,0,4,36,3,55.0,2.759999999999998,5.2833078101071935
2023-09-04,4,6,2,2,188.0,44,62.0,63.55,10.68,20.0,1,0,9.93,1,6.39,5.0,35.57975443,0,4,36,3,126.0,62.45,98.26907946498821
2023-09-04,3,6,2,2,339.0,283,29.0,297.85,86.76,5.0,3,1,88.47,3,6.54,5.0,35.57975443,0,4,36,3,249.0,48.85000000000002,16.40087292261206
2023-09-04,5,15,1,1,242.0,131,86.0,127.47,83.02,15.0,1,1,83.28,4,6.48,5.0,33.53970008,0,4,36,3,162.0,34.53,27.08872675923747
2023-09-04,1,6,2,1,81.0,6,23.0,18.06,35.53,0.0,4,0,32.5,2,5.87,2.0,54.47411579,0,4,36,3,38.0,19.94,110.40974529346623
2023-09-04,1,4,3,2,302.0,283,118.0,293.42,69.63,10.0,2,1,71.94,1,9.04,5.0,38.49356443,0,4,36,3,236.0,57.420000000000016,19.569218185536098
2023-09-04,2,14,1,2,55.0,39,124.0,49.55,55.67,5.0,2,0,53.07,2,4.72,2.0,65.79309402,0,4,36,3,56.0,6.450000000000003,13.017154389505556
2023-09-04,2,6,2,2,77.0,40,146.0,51.13,67.32,20.0,3,1,63.39,1,6.23,2.0,35.57975443,0,4,36,3,48.0,3.1300000000000026,6.12165069430863
2023-09-04,3,18,1,3,285.0,108,200.0,101.31,61.43,10.0,2,1,64.6,1,6.52,2.0,37.94862726,0,4,36,3,82.0,19.310000000000002,19.06030993978877
2023-09-04,1,9,2,3,343.0,87,173.0,84.52,82.36,20.0,3,1,78.91,2,7.62,2.0,62.33589392,0,4,36,3,60.0,24.519999999999996,29.01088499763369
2023-09-04,3,8,2,1,100.0,88,114.0,86.89,37.16,5.0,4,1,39.2,1,4.78,2.0,53.69658275,0,4,36,3,70.0,16.89,19.43837035332029
2023-09-04,4,8,2,2,477.0,21,102.0,35.24,85.51,0.0,1,1,89.69,1,8.82,2.0,31.85801651,0,4,36,3,54.0,18.759999999999998,53.234960272417695
2023-09-04,5,8,2,4,291.0,27,123.0,32.06,49.93,15.0,3,0,52.53,4,7.63,2.0,54.30179408,0,4,36,3,30.0,2.0600000000000023,6.425452276980669
2023-09-04,4,18,1,3,223.0,143,121.0,162.25,88.69,5.0,3,1,91.8,3,2.8,5.0,37.94862726,0,4,36,3,175.0,12.75,7.858243451463791
2023-09-04,1,13,2,4,378.0,81,171.0,83.03,31.67,5.0,2,0,32.99,4,9.15,2.0,68.78338511,0,4,36,3,60.0,23.03,27.736962543658922
2023-09-04,5,11,2,3,196.0,133,89.0,151.69,49.24,0.0,2,1,53.4,2,7.58,5.0,66.37281608,0,4,36,3,170.0,18.310000000000002,12.070670446304966
2023-09-04,2,13,2,3,189.0,36,57.0,26.89,48.04,0.0,2,1,43.62,2,9.9,2.0,61.00531293,0,4,36,3,53.0,26.11,97.09929341762736
2023-09-04,1,14,1,2,256.0,237,182.0,228.57,77.1,0.0,3,0,79.23,1,7.84,5.0,65.79309402,0,4,36,3,233.0,4.430000000000007,1.9381371133569616
2023-09-04,4,13,2,2,55.0,39,24.0,51.17,95.4,0.0,3,1,98.04,1,3.59,5.0,37.39417822,0,4,36,3,138.0,86.83,169.6892710572601
2023-09-04,5,13,2,2,67.0,49,123.0,50.76,80.09,15.0,4,0,84.56,3,9.85,2.0,37.39417822,0,4,36,3,57.0,6.240000000000002,12.293144208037829
2023-09-04,1,3,3,1,92.0,77,69.0,79.46,26.85,0.0,1,0,26.08,3,8.99,5.0,54.04460047,0,4,36,3,157.0,77.54,97.5836899068714
2023-09-04,2,3,3,3,105.0,42,162.0,34.99,14.14,20.0,4,0,13.68,4,7.12,2.0,68.79639409,0,4,36,3,48.0,13.009999999999998,37.182052014861384
2023-09-04,3,3,3,2,145.0,34,83.0,31.3,64.58,10.0,3,0,62.68,3,14.11,2.0,58.32290311,0,4,36,3,48.0,16.7,53.35463258785942
2023-09-04,2,8,2,2,92.0,52,89.0,71.16,25.42,5.0,3,0,28.38,3,4.46,2.0,31.85801651,0,4,36,3,55.0,16.159999999999997,22.709387296233835
2023-09-04,4,3,3,4,334.0,98,175.0,91.31,42.03,10.0,3,1,43.37,4,8.88,2.0,30.82337977,0,4,36,3,70.0,21.310000000000002,23.33807907129559
2023-09-04,5,2,3,4,84.0,26,128.0,28.78,31.66,15.0,3,0,31.01,3,9.6,2.0,32.32334449,0,4,36,3,39.0,10.219999999999999,35.51077136900625
2023-09-04,4,2,3,3,321.0,311,74.0,318.75,59.2,15.0,2,1,57.97,1,5.91,5.0,64.64704583,0,4,36,3,272.0,46.75,14.666666666666666
2023-09-04,3,2,3,3,243.0,130,129.0,148.51,63.99,15.0,4,1,67.79,3,12.85,5.0,64.64704583,0,4,36,3,149.0,0.4900000000000091,0.32994411150764874
2023-09-04,2,2,3,1,468.0,84,28.0,99.44,12.66,5.0,3,0,16.9,2,10.72,5.0,36.24074562,0,4,36,3,127.0,27.560000000000002,27.715205148833473
2023-09-04,1,2,3,3,129.0,18,162.0,25.29,53.86,10.0,3,0,54.32,4,9.54,2.0,64.64704583,0,4,36,3,33.0,7.710000000000001,30.486358244365363
2023-09-04,5,5,3,2,412.0,194,199.0,208.06,47.46,15.0,2,0,48.1,4,5.4,5.0,50.99025727,0,4,36,3,177.0,31.060000000000002,14.928386042487746
2023-09-04,4,5,3,1,401.0,3,77.0,15.74,68.03,10.0,4,0,65.24,4,7.67,2.0,42.16968972,0,4,36,3,54.0,38.26,243.07496823379924
2023-09-04,3,5,3,4,257.0,125,38.0,126.68,34.94,0.0,1,1,31.01,3,7.95,5.0,47.27780075,0,4,36,3,182.0,55.31999999999999,43.669087464477414
2023-09-04,2,5,3,2,186.0,129,127.0,143.88,31.95,15.0,1,0,30.83,4,14.34,5.0,50.99025727,0,4,36,3,179.0,35.120000000000005,24.409229913817075
2023-09-04,1,5,3,1,331.0,104,83.0,100.56,45.59,0.0,2,0,44.7,2,9.7,5.0,42.16968972,0,4,36,3,181.0,80.44,79.99204455051711
2023-09-04,5,18,1,2,460.0,69,97.0,77.94,41.07,5.0,1,0,38.52,2,3.24,2.0,69.47547746,0,4,36,3,58.0,19.939999999999998,25.58378239671542
2023-09-04,1,18,1,3,157.0,118,82.0,132.93,65.8,10.0,3,1,66.2,2,2.93,5.0,37.94862726,0,4,36,3,152.0,19.069999999999993,14.345896336417658
2023-09-04,2,18,1,1,173.0,121,94.0,121.18,93.48,10.0,4,0,89.03,4,5.17,5.0,32.98202575,0,4,36,3,162.0,40.81999999999999,33.68542663805908
2023-09-04,5,3,3,1,354.0,36,166.0,41.5,85.03,20.0,1,1,83.22,2,8.0,2.0,54.04460047,0,4,36,3,30.0,11.5,27.710843373493976
2023-09-04,1,8,2,2,250.0,172,29.0,168.53,58.42,10.0,1,1,56.02,4,9.03,5.0,31.85801651,0,4,36,3,175.0,6.469999999999999,3.8390790957099616
2023-09-04,3,13,2,3,148.0,144,170.0,159.12,83.34,10.0,3,1,86.71,1,8.51,2.0,61.00531293,0,4,36,3,108.0,51.120000000000005,32.126696832579185
2023-09-04,2,16,1,3,346.0,33,140.0,33.05,80.39,15.0,2,1,75.97,1,3.3,2.0,44.27013307,0,4,36,3,45.0,11.950000000000003,36.15733736762482
2023-09-04,4,16,1,4,164.0,135,51.0,125.93,67.35,0.0,2,0,70.29,3,6.96,5.0,63.14950037,0,4,36,3,168.0,42.06999999999999,33.407448582545854
2023-09-04,3,9,2,1,228.0,88,187.0,85.15,12.52,20.0,3,0,11.47,2,9.32,2.0,32.60206372,0,4,36,3,65.0,20.150000000000006,23.664122137404586
2023-09-04,4,9,2,3,168.0,40,110.0,38.9,88.94,10.0,4,0,92.02,4,3.25,2.0,62.33589392,0,4,36,3,55.0,16.1,41.38817480719795
2023-09-04,3,16,1,3,395.0,41,135.0,45.69,27.96,5.0,3,0,24.67,2,5.37,2.0,44.27013307,0,4,36,3,48.0,2.3100000000000023,5.055810899540386
2023-09-04,1,16,1,1,220.0,122,144.0,137.25,91.59,5.0,2,0,93.14,3,4.17,2.0,45.54709159,0,4,36,3,85.0,52.25,38.069216757741344
2023-09-04,2,9,2,3,363.0,355,20.0,347.51,55.59,5.0,3,0,54.86,3,6.87,5.0,62.33589392,0,4,36,3,321.0,26.50999999999999,7.6285574515841255
2023-09-04,5,9,2,1,153.0,53,162.0,54.14,66.76,0.0,4,0,70.26,2,8.99,2.0,32.60206372,0,4,36,3,59.0,4.859999999999999,8.976727004063537
2023-09-04,4,20,1,1,392.0,111,22.0,110.2,34.59,10.0,1,1,34.39,3,3.12,5.0,60.85081387,0,4,36,3,189.0,78.8,71.50635208711434
2023-09-04,5,16,1,1,495.0,366,168.0,377.63,35.48,5.0,2,1,38.95,3,3.32,5.0,45.54709159,0,4,36,3,329.0,48.629999999999995,12.877684505997934
2023-09-04,5,20,1,4,458.0,264,22.0,259.85,38.7,5.0,2,1,42.91,3,3.43,5.0,44.33862914,0,4,36,3,263.0,3.1499999999999773,1.2122378295170202
2023-09-04,1,11,2,3,212.0,129,189.0,123.39,31.25,0.0,4,0,30.94,4,4.79,2.0,66.37281608,0,4,36,3,75.0,48.39,39.21711646000487
2023-09-04,2,11,2,2,195.0,39,124.0,30.68,37.54,15.0,3,1,42.5,3,9.75,2.0,49.8070764,0,4,36,3,36.0,5.32,17.340286831812257
2023-09-04,3,11,2,2,378.0,323,33.0,318.06,63.19,0.0,4,0,62.6,1,9.27,5.0,49.8070764,0,4,36,3,302.0,16.060000000000002,5.049361755643591
2023-09-04,4,11,2,2,326.0,325,64.0,329.96,50.31,20.0,1,0,46.45,2,9.7,5.0,49.8070764,0,4,36,3,301.0,28.95999999999998,8.776821432900952
2023-09-05,3,16,1,3,113.0,64,29.0,57.11,69.97,0.0,1,1,73.58,3,5.73,5.0,44.27013307,1,5,36,3,138.0,80.89,141.63894239187533
2023-09-05,5,17,1,3,230.0,25,51.0,32.55,55.1,20.0,1,0,54.03,1,2.3,2.0,62.08787923,1,5,36,3,53.0,20.450000000000003,62.82642089093703
2023-09-05,4,17,1,4,179.0,56,197.0,68.88,61.45,0.0,2,1,65.92,1,4.79,2.0,35.636969,1,5,36,3,57.0,11.879999999999995,17.247386759581875
2023-09-05,1,5,3,4,206.0,76,54.0,90.3,24.44,10.0,4,0,26.7,4,11.38,5.0,47.27780075,1,5,36,3,127.0,36.7,40.64230343300112
2023-09-05,3,17,1,3,462.0,188,91.0,202.2,35.17,5.0,4,0,40.02,4,3.57,5.0,62.08787923,1,5,36,3,189.0,13.199999999999989,6.528189910979224
2023-09-05,2,5,3,1,323.0,314,119.0,311.96,78.75,15.0,4,1,75.12,2,12.87,5.0,42.16968972,1,5,36,3,267.0,44.95999999999998,14.41210411591229
