Sales ID,Date,Store ID,Product ID,Product_Name,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Customer ID
16392,6/13/2022,5,12,Skirt,Clothing,North,40,42.35,10,Snowy,1,38.73,Winter,1137
16393,6/13/2022,5,13,Saree,Clothing,East,148,45.71,10,Rainy,1,44.06,Summer,1324
16394,6/13/2022,5,14,Bag,Accessories,South,8,37.68,0,Sunny,0,40.91,Winter,2775
16395,6/13/2022,5,15,Belt,Accessories,North,78,90.85,0,Cloudy,1,87.89,Spring,2513
16396,6/13/2022,5,16,Gloves,Accessories,North,177,47.8,15,Cloudy,1,46.26,Spring,1437
16397,6/13/2022,5,17,Fragrances,Accessories,North,10,21.18,10,Sunny,0,17.96,Autumn,1771
16398,6/13/2022,5,18,Wristwear,Accessories,West,120,38.28,5,Snowy,1,38.39,Spring,3218
16399,6/13/2022,5,19,Sunglasses,Accessories,North,39,41.22,5,Cloudy,1,41.07,Spring,3532
16400,6/13/2022,5,20,Hat,Accessories,East,255,58.95,20,Snowy,0,63.27,Summer,3186
16401,6/14/2022,1,1,Coat,Outerwear,East,109,35.77,5,Sunny,1,32.59,Summer,510
16402,6/14/2022,1,2,Hoodie,Outerwear,North,102,79.37,0,Cloudy,0,74.9,Summer,2078
16403,6/14/2022,1,3,Jacket,Outerwear,West,56,97.72,5,Sunny,0,98.5,Spring,2322
16404,6/14/2022,1,4,Overcoat,Outerwear,North,105,58.13,5,Sunny,1,57.74,Autumn,3410
16405,6/14/2022,1,5,Blazer,Outerwear,North,98,65.26,0,Sunny,0,65.4,Spring,1944
16406,6/14/2022,1,6,Blouse,Clothing,North,205,52.02,10,Rainy,1,54.32,Winter,274
16407,6/14/2022,1,7,Shirt,Clothing,North,110,43.21,10,Sunny,0,40.1,Autumn,3640
16408,6/14/2022,1,8,Jeans,Clothing,East,34,73.45,15,Snowy,1,75.61,Summer,3535
16409,6/14/2022,1,9,Trousers,Clothing,South,1,21.99,15,Rainy,1,25.95,Winter,1884
16410,6/14/2022,1,10,T-shirt,Clothing,South,208,99.74,5,Sunny,1,100.77,Winter,2084
16411,6/14/2022,1,11,Shorts,Clothing,West,28,16.99,10,Cloudy,0,18.4,Winter,3798
16412,6/14/2022,1,12,Skirt,Clothing,East,64,31.57,0,Sunny,0,34.72,Autumn,710
16413,6/14/2022,1,13,Saree,Clothing,North,73,44.72,5,Sunny,0,44.62,Summer,2600
16414,6/14/2022,1,14,Bag,Accessories,West,226,80.43,10,Sunny,0,83.26,Spring,3311
16415,6/14/2022,1,15,Belt,Accessories,East,260,13.78,0,Sunny,1,18.46,Winter,1881
16416,6/14/2022,1,16,Gloves,Accessories,East,91,55.53,0,Sunny,1,53.43,Winter,781
16417,6/14/2022,1,17,Fragrances,Accessories,South,236,20.5,10,Cloudy,1,21.91,Winter,1344
16418,6/14/2022,1,18,Wristwear,Accessories,South,168,68.58,10,Cloudy,1,64.09,Summer,750
16419,6/14/2022,1,19,Sunglasses,Accessories,East,223,29.21,0,Rainy,1,33.81,Spring,3836
16420,6/14/2022,1,20,Hat,Accessories,North,107,36.7,0,Rainy,0,40.09,Summer,3323
16421,6/14/2022,2,1,Coat,Outerwear,East,114,85.22,15,Rainy,0,82.12,Winter,3130
16422,6/14/2022,2,2,Hoodie,Outerwear,North,111,50.06,5,Cloudy,1,46.23,Autumn,3222
16423,6/14/2022,2,3,Jacket,Outerwear,North,14,87.7,10,Sunny,0,89.37,Spring,730
16424,6/14/2022,2,4,Overcoat,Outerwear,North,193,14.82,0,Snowy,0,19.46,Winter,1628
16425,6/14/2022,2,5,Blazer,Outerwear,East,161,77.41,0,Cloudy,1,72.81,Spring,3195
16426,6/14/2022,2,6,Blouse,Clothing,North,331,73.32,0,Snowy,1,70.7,Spring,3613
16427,6/14/2022,2,7,Shirt,Clothing,North,182,21.1,10,Snowy,0,23.46,Spring,3623
16428,6/14/2022,2,8,Jeans,Clothing,South,115,27.99,5,Cloudy,1,25.22,Winter,3879
16429,6/14/2022,2,9,Trousers,Clothing,East,191,70.5,20,Cloudy,1,68.66,Summer,1006
16430,6/14/2022,2,10,T-shirt,Clothing,West,1,73.4,5,Rainy,1,76.89,Spring,1462
16431,6/14/2022,2,11,Shorts,Clothing,East,30,38.21,20,Snowy,0,33.92,Summer,1199
16432,6/14/2022,2,12,Skirt,Clothing,South,277,32.38,0,Snowy,1,32.7,Autumn,3835
16433,6/14/2022,2,13,Saree,Clothing,North,34,12.99,20,Snowy,0,16.46,Autumn,2151
16434,6/14/2022,2,14,Bag,Accessories,West,450,44.74,10,Rainy,1,41.01,Winter,2863
16435,6/14/2022,2,15,Belt,Accessories,West,45,20.4,5,Rainy,1,20.73,Winter,2465
16436,6/14/2022,2,16,Gloves,Accessories,South,104,50.35,0,Rainy,1,52.94,Autumn,869
16437,6/14/2022,2,17,Fragrances,Accessories,East,246,15.91,10,Sunny,0,15.81,Summer,1476
16438,6/14/2022,2,18,Wristwear,Accessories,East,293,45.52,5,Snowy,1,44.62,Autumn,2946
16439,6/14/2022,2,19,Sunglasses,Accessories,North,89,80.92,20,Cloudy,1,83.98,Winter,2287
16440,6/14/2022,2,20,Hat,Accessories,South,40,23.54,15,Sunny,1,19.13,Summer,259
16441,6/14/2022,3,1,Coat,Outerwear,East,118,52.85,10,Cloudy,1,56.62,Autumn,3635
16442,6/14/2022,3,2,Hoodie,Outerwear,North,360,92.66,0,Cloudy,1,92.07,Autumn,240
16443,6/14/2022,3,3,Jacket,Outerwear,South,268,90.43,5,Sunny,1,87.21,Winter,755
16444,6/14/2022,3,4,Overcoat,Outerwear,West,105,78.51,20,Cloudy,1,75.28,Winter,2375
16445,6/14/2022,3,5,Blazer,Outerwear,North,24,51.76,15,Cloudy,0,55.95,Spring,1026
16446,6/14/2022,3,6,Blouse,Clothing,West,201,96.47,10,Cloudy,1,99.51,Autumn,1230
16447,6/14/2022,3,7,Shirt,Clothing,West,165,87.01,5,Sunny,0,91.67,Winter,2247
16448,6/14/2022,3,8,Jeans,Clothing,West,163,45.15,5,Sunny,1,43.21,Winter,2390
16449,6/14/2022,3,9,Trousers,Clothing,East,477,53.35,15,Cloudy,1,50.98,Spring,3414
16450,6/14/2022,3,10,T-shirt,Clothing,North,29,40.38,20,Snowy,0,42,Summer,1768
16451,6/14/2022,3,11,Shorts,Clothing,West,236,42.53,20,Rainy,1,46.37,Winter,2210
16452,6/14/2022,3,12,Skirt,Clothing,North,112,72.82,15,Snowy,0,74.71,Spring,3641
16453,6/14/2022,3,13,Saree,Clothing,North,245,33.75,20,Sunny,0,35.43,Summer,316
16454,6/14/2022,3,14,Bag,Accessories,South,198,65.84,15,Cloudy,1,68.08,Spring,2544
16455,6/14/2022,3,15,Belt,Accessories,East,144,23.81,20,Sunny,0,21.73,Summer,2173
16456,6/14/2022,3,16,Gloves,Accessories,South,29,39.99,0,Cloudy,0,43.35,Autumn,2969
16457,6/14/2022,3,17,Fragrances,Accessories,West,91,18.91,5,Sunny,0,19.99,Autumn,304
16458,6/14/2022,3,18,Wristwear,Accessories,North,168,35.4,0,Rainy,0,33.21,Winter,1753
16459,6/14/2022,3,19,Sunglasses,Accessories,West,87,21.64,15,Cloudy,1,24.38,Autumn,2079
16460,6/14/2022,3,20,Hat,Accessories,East,128,36.64,20,Sunny,1,40.01,Summer,1319
16461,6/14/2022,4,1,Coat,Outerwear,West,94,10.92,0,Cloudy,1,10.4,Winter,1820
16462,6/14/2022,4,2,Hoodie,Outerwear,East,115,72.63,20,Cloudy,1,70.35,Autumn,1644
16463,6/14/2022,4,3,Jacket,Outerwear,North,216,82.25,5,Cloudy,0,79.78,Spring,331
16464,6/14/2022,4,4,Overcoat,Outerwear,North,21,83.26,0,Rainy,0,78.87,Winter,523
16465,6/14/2022,4,5,Blazer,Outerwear,North,373,16.88,15,Cloudy,1,19.05,Winter,3808
16466,6/14/2022,4,6,Blouse,Clothing,South,94,17.01,0,Snowy,0,19.01,Spring,155
16467,6/14/2022,4,7,Shirt,Clothing,South,295,30.68,10,Cloudy,0,33.23,Spring,777
16468,6/14/2022,4,8,Jeans,Clothing,East,12,54.84,0,Snowy,1,57.98,Winter,462
16469,6/14/2022,4,9,Trousers,Clothing,West,88,72.07,20,Sunny,0,71.4,Spring,85
16470,6/14/2022,4,10,T-shirt,Clothing,North,157,94.54,5,Snowy,1,91.96,Autumn,1696
16471,6/14/2022,4,11,Shorts,Clothing,North,118,53.1,10,Snowy,1,56.27,Autumn,3306
16472,6/14/2022,4,12,Skirt,Clothing,North,56,90.57,15,Snowy,1,93.35,Summer,37
16473,6/14/2022,4,13,Saree,Clothing,South,26,51.04,5,Snowy,1,54.68,Summer,921
16474,6/14/2022,4,14,Bag,Accessories,East,84,54.82,0,Rainy,1,57.91,Spring,184
16475,6/14/2022,4,15,Belt,Accessories,North,87,42.72,5,Snowy,1,41.55,Summer,2230
16476,6/14/2022,4,16,Gloves,Accessories,South,153,95.19,0,Rainy,0,99.71,Winter,825
16477,6/14/2022,4,17,Fragrances,Accessories,North,71,62.84,20,Sunny,1,63.29,Spring,118
16478,6/14/2022,4,18,Wristwear,Accessories,West,143,81.86,15,Rainy,0,86.66,Spring,1766
16479,6/14/2022,4,19,Sunglasses,Accessories,East,124,53.67,5,Cloudy,0,48.9,Autumn,2589
16480,6/14/2022,4,20,Hat,Accessories,North,161,17.13,0,Cloudy,1,14.07,Summer,549
16481,6/14/2022,5,1,Coat,Outerwear,South,66,39.6,15,Sunny,1,36.98,Autumn,1110
16482,6/14/2022,5,2,Hoodie,Outerwear,South,52,69.8,15,Sunny,0,66.24,Autumn,2158
16483,6/14/2022,5,3,Jacket,Outerwear,East,414,68.73,10,Rainy,0,69.22,Autumn,145
16484,6/14/2022,5,4,Overcoat,Outerwear,East,85,56.14,20,Cloudy,0,57.22,Spring,2481
16485,6/14/2022,5,5,Blazer,Outerwear,East,16,16.08,0,Sunny,0,20.15,Winter,1993
16486,6/14/2022,5,6,Blouse,Clothing,North,43,17.42,20,Cloudy,1,18.32,Spring,898
16487,6/14/2022,5,7,Shirt,Clothing,North,183,55.36,10,Cloudy,1,54.24,Autumn,3352
16488,6/14/2022,5,8,Jeans,Clothing,East,41,41.7,0,Snowy,0,39.56,Winter,2196
16489,6/14/2022,5,9,Trousers,Clothing,South,264,36.75,5,Sunny,0,36.19,Winter,3538
16490,6/14/2022,5,10,T-shirt,Clothing,North,129,29.48,10,Cloudy,0,25.8,Spring,2750
16491,6/14/2022,5,11,Shorts,Clothing,East,289,61.72,10,Snowy,1,65.32,Autumn,2915
16492,6/14/2022,5,12,Skirt,Clothing,West,49,16,20,Cloudy,0,11.56,Winter,1363
16493,6/14/2022,5,13,Saree,Clothing,South,89,25.19,20,Snowy,0,20.35,Spring,3536
16494,6/14/2022,5,14,Bag,Accessories,West,163,73.23,15,Sunny,1,71.85,Winter,2690
16495,6/14/2022,5,15,Belt,Accessories,South,17,13.91,15,Cloudy,1,13.08,Summer,1071
16496,6/14/2022,5,16,Gloves,Accessories,West,192,93.24,15,Rainy,0,96.99,Winter,348
16497,6/14/2022,5,17,Fragrances,Accessories,West,204,52.17,10,Rainy,1,47.99,Spring,3007
16498,6/14/2022,5,18,Wristwear,Accessories,West,44,56.17,20,Cloudy,0,58.65,Autumn,3035
16499,6/14/2022,5,19,Sunglasses,Accessories,West,303,45.93,5,Rainy,0,45.85,Summer,3619
16500,6/14/2022,5,20,Hat,Accessories,West,45,71.33,20,Sunny,1,72.56,Winter,487
16501,6/15/2022,1,1,Coat,Outerwear,South,98,91.53,15,Snowy,0,90.63,Spring,2798
16502,6/15/2022,1,2,Hoodie,Outerwear,East,73,97.67,10,Cloudy,0,98.35,Spring,781
16503,6/15/2022,1,3,Jacket,Outerwear,West,454,70.5,20,Sunny,1,73.95,Autumn,2447
16504,6/15/2022,1,4,Overcoat,Outerwear,West,57,83.19,10,Cloudy,1,78.77,Summer,3897
16505,6/15/2022,1,5,Blazer,Outerwear,North,143,50.26,20,Sunny,1,47.93,Spring,3607
16506,6/15/2022,1,6,Blouse,Clothing,South,43,97.15,5,Snowy,1,101.54,Summer,1805
16507,6/15/2022,1,7,Shirt,Clothing,East,117,98.49,0,Rainy,0,100.24,Spring,1199
16508,6/15/2022,1,8,Jeans,Clothing,East,150,87.5,10,Snowy,1,89.4,Winter,614
16509,6/15/2022,1,9,Trousers,Clothing,East,31,38.77,20,Rainy,0,43.11,Winter,2091
16510,6/15/2022,1,10,T-shirt,Clothing,North,99,85.43,5,Rainy,1,86.35,Spring,1875
16511,6/15/2022,1,11,Shorts,Clothing,South,179,80.72,15,Rainy,1,81.41,Winter,2112
16512,6/15/2022,1,12,Skirt,Clothing,East,65,12.33,20,Sunny,1,17.26,Autumn,789
16513,6/15/2022,1,13,Saree,Clothing,East,22,46.64,0,Rainy,0,44.54,Spring,1846
16514,6/15/2022,1,14,Bag,Accessories,North,93,52.16,10,Rainy,1,56.23,Summer,948
16515,6/15/2022,1,15,Belt,Accessories,South,114,50.87,15,Cloudy,0,51.38,Summer,3664
16516,6/15/2022,1,16,Gloves,Accessories,North,330,86.6,0,Snowy,1,88.46,Summer,1741
16517,6/15/2022,1,17,Fragrances,Accessories,West,29,71.7,10,Cloudy,0,74.99,Summer,2060
16518,6/15/2022,1,18,Wristwear,Accessories,South,385,15,10,Cloudy,0,14.65,Spring,1695
16519,6/15/2022,1,19,Sunglasses,Accessories,East,110,36.22,5,Cloudy,0,34.87,Winter,3510
16520,6/15/2022,1,20,Hat,Accessories,East,219,50.66,15,Cloudy,0,55.4,Spring,3642
16521,6/15/2022,2,1,Coat,Outerwear,South,14,51.21,15,Rainy,0,49.98,Summer,567
16522,6/15/2022,2,2,Hoodie,Outerwear,North,217,99.16,15,Rainy,0,95.39,Spring,3101
16523,6/15/2022,2,3,Jacket,Outerwear,East,134,57.97,0,Sunny,0,55.7,Summer,1582
16524,6/15/2022,2,4,Overcoat,Outerwear,North,18,72.75,0,Sunny,0,68.2,Summer,2650
16525,6/15/2022,2,5,Blazer,Outerwear,South,22,54.03,20,Rainy,1,50.25,Autumn,3184
16526,6/15/2022,2,6,Blouse,Clothing,North,296,47.72,15,Cloudy,0,44.11,Autumn,2152
16527,6/15/2022,2,7,Shirt,Clothing,North,11,70.51,0,Rainy,1,74.32,Winter,2796
16528,6/15/2022,2,8,Jeans,Clothing,North,183,64.35,5,Cloudy,1,63.46,Summer,3226
16529,6/15/2022,2,9,Trousers,Clothing,South,117,77.17,5,Snowy,0,72.87,Winter,113
16530,6/15/2022,2,10,T-shirt,Clothing,South,465,97.68,20,Rainy,1,99.8,Summer,135
16531,6/15/2022,2,11,Shorts,Clothing,East,155,35.35,15,Sunny,0,36.95,Summer,2808
16532,6/15/2022,2,12,Skirt,Clothing,South,116,83.8,5,Snowy,0,84.24,Autumn,3269
16533,6/15/2022,2,13,Saree,Clothing,South,56,71.65,5,Sunny,0,72.53,Winter,1645
16534,6/15/2022,2,14,Bag,Accessories,West,199,65.66,0,Rainy,0,67.39,Autumn,3348
16535,6/15/2022,2,15,Belt,Accessories,East,268,45.03,10,Rainy,1,41.73,Winter,3806
16536,6/15/2022,2,16,Gloves,Accessories,East,384,21.37,10,Rainy,0,24.94,Autumn,3480
16537,6/15/2022,2,17,Fragrances,Accessories,North,173,85.7,10,Sunny,0,81.34,Spring,3590
16538,6/15/2022,2,18,Wristwear,Accessories,North,53,24.07,5,Cloudy,0,23.4,Autumn,2665
16539,6/15/2022,2,19,Sunglasses,Accessories,South,4,38.87,0,Cloudy,0,34.23,Spring,2328
16540,6/15/2022,2,20,Hat,Accessories,East,30,23.9,10,Snowy,1,27.71,Summer,3500
16541,6/15/2022,3,1,Coat,Outerwear,West,50,77.02,15,Cloudy,1,73.12,Summer,2184
16542,6/15/2022,3,2,Hoodie,Outerwear,East,246,49.87,5,Cloudy,0,48.93,Winter,626
16543,6/15/2022,3,3,Jacket,Outerwear,North,362,85.26,20,Cloudy,1,89.41,Summer,1376
16544,6/15/2022,3,4,Overcoat,Outerwear,East,111,11.29,15,Snowy,0,9.2,Winter,373
16545,6/15/2022,3,5,Blazer,Outerwear,East,264,62.72,15,Rainy,0,66.08,Summer,285
16546,6/15/2022,3,6,Blouse,Clothing,South,214,35.81,20,Snowy,1,32.51,Autumn,2707
16547,6/15/2022,3,7,Shirt,Clothing,West,377,82.34,5,Sunny,0,85.09,Autumn,3165
16548,6/15/2022,3,8,Jeans,Clothing,South,332,81.13,15,Rainy,0,81.42,Spring,2248
16549,6/15/2022,3,9,Trousers,Clothing,East,13,95.22,10,Snowy,0,91.67,Summer,2844
16550,6/15/2022,3,10,T-shirt,Clothing,East,149,14.18,5,Sunny,1,10.66,Autumn,1461
16551,6/15/2022,3,11,Shorts,Clothing,North,72,36.41,15,Sunny,0,37.68,Summer,2851
16552,6/15/2022,3,12,Skirt,Clothing,South,411,89.54,20,Snowy,0,85.5,Winter,1360
16553,6/15/2022,3,13,Saree,Clothing,West,121,58.92,20,Sunny,1,56.6,Autumn,2054
16554,6/15/2022,3,14,Bag,Accessories,East,321,31.95,15,Rainy,1,34.62,Spring,2003
16555,6/15/2022,3,15,Belt,Accessories,West,164,42.33,10,Sunny,0,41.09,Autumn,2429
16556,6/15/2022,3,16,Gloves,Accessories,West,14,26.92,10,Cloudy,0,23.91,Autumn,3528
16557,6/15/2022,3,17,Fragrances,Accessories,North,22,88.09,20,Rainy,1,86.03,Autumn,2081
16558,6/15/2022,3,18,Wristwear,Accessories,East,150,85.22,10,Cloudy,1,88.71,Summer,2192
16559,6/15/2022,3,19,Sunglasses,Accessories,East,203,21.01,10,Cloudy,0,21.46,Autumn,1554
16560,6/15/2022,3,20,Hat,Accessories,East,340,20.27,0,Snowy,0,20.19,Summer,2259
16561,6/15/2022,4,1,Coat,Outerwear,West,71,68.44,0,Rainy,1,71.98,Winter,2769
16562,6/15/2022,4,2,Hoodie,Outerwear,South,67,16.07,20,Sunny,1,14.63,Spring,2474
16563,6/15/2022,4,3,Jacket,Outerwear,West,78,27.03,10,Cloudy,1,22.91,Autumn,1561
16564,6/15/2022,4,4,Overcoat,Outerwear,North,289,19.64,0,Snowy,1,18.96,Autumn,637
16565,6/15/2022,4,5,Blazer,Outerwear,East,80,84.93,20,Snowy,1,86.93,Spring,1235
16566,6/15/2022,4,6,Blouse,Clothing,West,283,78.31,10,Cloudy,1,79.31,Autumn,2604
16567,6/15/2022,4,7,Shirt,Clothing,North,35,56.47,0,Snowy,1,55.24,Summer,2017
16568,6/15/2022,4,8,Jeans,Clothing,East,241,31.97,20,Cloudy,1,36.11,Summer,165
16569,6/15/2022,4,9,Trousers,Clothing,North,46,98.63,20,Rainy,0,99.65,Spring,2355
16570,6/15/2022,4,10,T-shirt,Clothing,North,35,43.34,10,Snowy,0,45.26,Autumn,930
16571,6/15/2022,4,11,Shorts,Clothing,East,60,21.84,20,Rainy,0,25.57,Winter,3388
16572,6/15/2022,4,12,Skirt,Clothing,East,144,47.36,20,Snowy,0,47.61,Spring,3373
16573,6/15/2022,4,13,Saree,Clothing,South,11,36.25,5,Snowy,0,34.87,Summer,2154
16574,6/15/2022,4,14,Bag,Accessories,West,108,37.16,15,Rainy,1,32.46,Autumn,2132
16575,6/15/2022,4,15,Belt,Accessories,North,105,44.67,20,Cloudy,1,42.22,Spring,2839
16576,6/15/2022,4,16,Gloves,Accessories,West,73,63.83,15,Sunny,0,66.89,Winter,2263
16577,6/15/2022,4,17,Fragrances,Accessories,West,251,54.28,15,Sunny,1,58.68,Spring,778
16578,6/15/2022,4,18,Wristwear,Accessories,East,30,50.95,0,Rainy,1,47.91,Summer,2799
16579,6/15/2022,4,19,Sunglasses,Accessories,South,108,58.2,0,Sunny,1,60.44,Spring,3579
16580,6/15/2022,4,20,Hat,Accessories,South,76,60.26,0,Cloudy,1,61.98,Winter,1396
16581,6/15/2022,5,1,Coat,Outerwear,North,302,47.57,20,Snowy,1,42.67,Winter,2358
16582,6/15/2022,5,2,Hoodie,Outerwear,West,33,54.11,5,Cloudy,0,57.07,Spring,2232
16583,6/15/2022,5,3,Jacket,Outerwear,West,22,11.69,0,Sunny,1,10.15,Spring,571
16584,6/15/2022,5,4,Overcoat,Outerwear,East,157,42.04,10,Snowy,0,42.59,Autumn,1807
16585,6/15/2022,5,5,Blazer,Outerwear,West,216,81.38,5,Snowy,0,85.44,Winter,2599
16586,6/15/2022,5,6,Blouse,Clothing,West,110,88.87,10,Rainy,1,88.34,Summer,3392
16587,6/15/2022,5,7,Shirt,Clothing,West,391,51.94,15,Sunny,0,53.98,Autumn,2690
16588,6/15/2022,5,8,Jeans,Clothing,North,14,27.18,0,Cloudy,1,25.68,Winter,864
16589,6/15/2022,5,9,Trousers,Clothing,East,117,10.15,15,Snowy,1,9.69,Autumn,3008
16590,6/15/2022,5,10,T-shirt,Clothing,East,396,11.33,5,Sunny,1,13.58,Autumn,2915
16591,6/15/2022,5,11,Shorts,Clothing,West,18,67.77,5,Cloudy,1,67.84,Autumn,2478
16592,6/15/2022,5,12,Skirt,Clothing,South,107,76,15,Cloudy,1,78.71,Summer,3091
16593,6/15/2022,5,13,Saree,Clothing,West,25,98.42,10,Sunny,0,103.3,Summer,3081
16594,6/15/2022,5,14,Bag,Accessories,West,195,52.5,5,Sunny,0,48.4,Summer,783
16595,6/15/2022,5,15,Belt,Accessories,East,126,77.8,10,Cloudy,1,80.35,Summer,145
16596,6/15/2022,5,16,Gloves,Accessories,East,123,16.23,15,Snowy,0,16.37,Spring,2168
16597,6/15/2022,5,17,Fragrances,Accessories,North,364,92.38,10,Sunny,0,96.31,Spring,822
16598,6/15/2022,5,18,Wristwear,Accessories,North,313,63.58,5,Snowy,0,59.51,Autumn,2665
16599,6/15/2022,5,19,Sunglasses,Accessories,East,302,41.52,5,Snowy,0,41.86,Spring,216
16600,6/15/2022,5,20,Hat,Accessories,East,5,18.96,0,Rainy,0,19.65,Autumn,1461
16601,6/16/2022,1,1,Coat,Outerwear,West,260,59.27,20,Rainy,1,61.2,Autumn,2418
16602,6/16/2022,1,2,Hoodie,Outerwear,West,194,41.93,15,Snowy,0,46.69,Autumn,2804
16603,6/16/2022,1,3,Jacket,Outerwear,North,58,43.63,15,Cloudy,1,45.04,Autumn,3734
16604,6/16/2022,1,4,Overcoat,Outerwear,North,353,57.26,15,Sunny,0,57.45,Spring,75
16605,6/16/2022,1,5,Blazer,Outerwear,East,42,36.68,15,Cloudy,0,35.2,Spring,3155
16606,6/16/2022,1,6,Blouse,Clothing,West,96,96.41,20,Cloudy,1,94.88,Autumn,1443
16607,6/16/2022,1,7,Shirt,Clothing,West,124,84.81,20,Snowy,0,85.63,Spring,348
16608,6/16/2022,1,8,Jeans,Clothing,North,444,46.87,15,Snowy,1,48.28,Autumn,1626
16609,6/16/2022,1,9,Trousers,Clothing,West,151,31.24,20,Cloudy,0,33.82,Spring,2515
16610,6/16/2022,1,10,T-shirt,Clothing,West,115,16.29,0,Sunny,1,13.58,Summer,1560
16611,6/16/2022,1,11,Shorts,Clothing,South,93,98.86,5,Snowy,0,96.39,Winter,2683
16612,6/16/2022,1,12,Skirt,Clothing,South,288,58.84,20,Sunny,0,57.26,Winter,3757
16613,6/16/2022,1,13,Saree,Clothing,North,143,24.43,15,Sunny,0,27.77,Summer,3413
16614,6/16/2022,1,14,Bag,Accessories,West,185,49.57,10,Cloudy,1,46.7,Autumn,1749
16615,6/16/2022,1,15,Belt,Accessories,South,424,34.49,10,Rainy,1,34,Winter,1736
16616,6/16/2022,1,16,Gloves,Accessories,East,74,57.56,0,Rainy,0,53.36,Winter,3895
16617,6/16/2022,1,17,Fragrances,Accessories,West,71,11.29,10,Cloudy,1,7.84,Winter,1543
16618,6/16/2022,1,18,Wristwear,Accessories,South,137,30.91,15,Snowy,1,30.32,Winter,154
16619,6/16/2022,1,19,Sunglasses,Accessories,East,307,49.03,10,Sunny,1,50.01,Summer,3574
16620,6/16/2022,1,20,Hat,Accessories,South,340,50.55,10,Snowy,1,50.87,Spring,507
16621,6/16/2022,2,1,Coat,Outerwear,North,1,59.28,5,Snowy,0,61.88,Autumn,894
16622,6/16/2022,2,2,Hoodie,Outerwear,North,72,68.68,0,Rainy,0,68.92,Winter,1608
16623,6/16/2022,2,3,Jacket,Outerwear,South,118,97.79,15,Rainy,1,97.52,Summer,3446
16624,6/16/2022,2,4,Overcoat,Outerwear,South,95,87.71,0,Rainy,1,87.55,Spring,3119
16625,6/16/2022,2,5,Blazer,Outerwear,East,220,92.85,15,Sunny,1,87.96,Winter,803
16626,6/16/2022,2,6,Blouse,Clothing,West,190,23.92,15,Cloudy,1,27.65,Spring,2366
16627,6/16/2022,2,7,Shirt,Clothing,South,177,68.12,15,Snowy,0,68.34,Spring,1643
16628,6/16/2022,2,8,Jeans,Clothing,West,322,59.05,5,Rainy,1,59.08,Winter,2914
16629,6/16/2022,2,9,Trousers,Clothing,West,318,87.48,0,Cloudy,0,85.28,Winter,2222
16630,6/16/2022,2,10,T-shirt,Clothing,West,403,31.45,10,Sunny,0,27.5,Autumn,3279
16631,6/16/2022,2,11,Shorts,Clothing,East,100,62.05,5,Rainy,0,65.51,Summer,2688
16632,6/16/2022,2,12,Skirt,Clothing,West,109,90.99,20,Snowy,0,92.7,Autumn,2616
16633,6/16/2022,2,13,Saree,Clothing,North,108,62.84,20,Sunny,1,61.68,Autumn,1781
16634,6/16/2022,2,14,Bag,Accessories,East,199,51.41,10,Sunny,1,49.67,Spring,3456
16635,6/16/2022,2,15,Belt,Accessories,South,46,18.46,10,Sunny,1,22.46,Spring,3661
16636,6/16/2022,2,16,Gloves,Accessories,South,142,68.87,15,Rainy,0,66.32,Autumn,792
16637,6/16/2022,2,17,Fragrances,Accessories,South,11,46.1,20,Sunny,1,49.07,Spring,3068
16638,6/16/2022,2,18,Wristwear,Accessories,South,278,17.34,10,Rainy,1,18.95,Winter,3111
16639,6/16/2022,2,19,Sunglasses,Accessories,East,11,92.92,0,Sunny,1,94.84,Spring,3573
16640,6/16/2022,2,20,Hat,Accessories,North,41,43.59,20,Sunny,1,38.67,Spring,3340
16641,6/16/2022,3,1,Coat,Outerwear,East,43,27.06,20,Sunny,1,29.99,Winter,2735
16642,6/16/2022,3,2,Hoodie,Outerwear,South,287,97.7,5,Rainy,1,98.67,Winter,2818
16643,6/16/2022,3,3,Jacket,Outerwear,North,78,55.45,15,Rainy,1,58.94,Summer,3564
16644,6/16/2022,3,4,Overcoat,Outerwear,South,18,53.35,20,Cloudy,0,50.05,Spring,919
16645,6/16/2022,3,5,Blazer,Outerwear,South,25,62.66,0,Snowy,1,61.65,Autumn,505
16646,6/16/2022,3,6,Blouse,Clothing,West,107,84.61,0,Rainy,0,84.64,Winter,438
16647,6/16/2022,3,7,Shirt,Clothing,South,244,45.02,10,Sunny,0,43.5,Autumn,2526
16648,6/16/2022,3,8,Jeans,Clothing,West,6,56.46,5,Snowy,1,61.04,Autumn,149
16649,6/16/2022,3,9,Trousers,Clothing,South,39,26.46,15,Sunny,0,31.4,Autumn,3882
16650,6/16/2022,3,10,T-shirt,Clothing,South,177,14.8,5,Cloudy,1,19.14,Autumn,3134
16651,6/16/2022,3,11,Shorts,Clothing,North,9,59.7,5,Rainy,0,59.29,Summer,773
16652,6/16/2022,3,12,Skirt,Clothing,South,148,44.23,10,Cloudy,0,45.71,Autumn,3627
16653,6/16/2022,3,13,Saree,Clothing,West,102,40.32,15,Snowy,0,35.55,Summer,3491
16654,6/16/2022,3,14,Bag,Accessories,North,40,61.49,15,Cloudy,1,58.58,Winter,1814
16655,6/16/2022,3,15,Belt,Accessories,East,168,86.86,20,Rainy,0,87.31,Winter,3388
